Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2010,0,5,5.114292668060525,1.9417660078033805,57.18808202072978,8649.0,6.503119519563531,0.0,5,5,6,6,8,10,12,14,27,57,57
GET,/catalogue,10999,0,8,8.570832268785642,4.074182012118399,77.00946310069412,2795.0,35.585975918248394,0.0,8,9,9,10,11,13,16,19,60,76,77
GET,/category.html,11000,0,5,5.593298313895833,1.9320629071444273,74.18898597825319,11518.0,35.589211301093954,0.0,5,6,7,7,9,11,14,16,59,72,74
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,1219,0,5,5.665761921642664,2.0594330271705985,60.97321701236069,10364.0,3.9439316887303204,0.0,5,6,7,7,9,11,14,16,41,61,61
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,1177,0,5,5.654526119948876,2.1862019784748554,68.14800400752574,10364.0,3.8080456092170527,0.0,5,6,7,7,9,11,14,16,23,68,68
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,1185,0,5,5.68756218213698,2.0387780386954546,29.81858199927956,10364.0,3.833928671981485,0.0,5,6,7,7,9,11,14,18,27,30,30
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,1197,0,5,5.684960464582799,2.0554530201479793,70.51778200548142,10364.0,3.8727532661281328,0.0,5,6,7,7,9,11,14,16,31,71,71
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,1207,0,5,5.625383392637619,1.765172928571701,64.98992606066167,10364.0,3.9051070945836726,0.0,5,6,7,7,9,11,14,17,62,65,65
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,1187,0,5,5.609461702657479,2.0523390267044306,66.55925896484405,10364.0,3.8403994376725925,0.0,5,6,7,7,9,11,14,16,21,67,67
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,1230,0,5,5.592315847894586,1.6919659683480859,62.25966406054795,10364.0,3.9795209000314147,0.0,5,6,7,7,9,11,14,17,45,62,62
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,1217,0,5,5.570722318288083,2.1961770253255963,56.8243459565565,10364.0,3.9374609230392124,0.0,5,6,7,7,9,11,13,16,26,57,57
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,1218,0,5,5.5231630140938455,2.1484290482476354,65.15766098164022,10364.0,3.9406963058847664,0.0,5,6,6,7,9,10,13,16,48,65,65
GET,/login,2008,0,60,60.80294816829663,50.38205604068935,114.95011008810252,13.0,6.496648753872423,0.0,60,62,63,64,66,68,71,75,110,110,110
,Aggregated,36854,0,6,9.472760420876165,1.6919659683480859,114.95011008810252,7791.975552178868,119.23679939004695,0.0,6,8,8,9,12,56,62,64,73,110,110
