Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1999,0,5,5.20649367490091,1.9140919903293252,69.23869694583118,8649.0,6.467920593007898,0.0,5,5,6,6,8,10,12,14,59,69,69
GET,/catalogue,10993,0,8,8.72408187474839,4.3188780546188354,88.55264401063323,2795.0,35.568709894415115,0.0,8,9,10,10,12,14,16,19,68,79,89
GET,/category.html,10993,0,5,5.613962322728362,1.9101978978142142,75.22135297767818,11518.0,35.568709894415115,0.0,5,6,7,7,9,11,14,16,56,73,75
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,1232,0,5,5.556543025338581,1.9793729297816753,57.647460023872554,10364.0,3.986232201393562,0.0,5,6,7,7,9,11,13,15,22,58,58
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,1198,0,5,5.653300518690855,1.9916669698432088,28.63372501451522,10364.0,3.876222546484973,0.0,5,6,7,7,9,11,13,17,27,29,29
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,1173,0,5,5.81633521760802,2.1546579664573073,71.90719293430448,10364.0,3.7953330943463053,0.0,5,6,7,8,9,12,15,17,33,72,72
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,1244,0,5,5.828774269704686,1.9374600378796458,64.12911997176707,10364.0,4.025059138420122,0.0,5,6,7,7,9,12,15,17,55,64,64
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,1265,0,5,5.624549654625326,2.097617951221764,56.19021307211369,10364.0,4.0930062782166035,0.0,5,6,7,7,9,11,13,15,23,56,56
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,1189,0,5,5.5766198620602765,2.105240011587739,30.394771019928157,10364.0,3.847102343715053,0.0,5,6,7,7,9,11,13,15,28,30,30
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,1196,0,5,5.705777154480073,1.881605014204979,67.95559404417872,10364.0,3.86975139031388,0.0,5,6,7,8,9,11,13,15,59,68,68
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,1149,0,5,5.643027663770723,2.1417330717667937,54.32584404479712,10364.0,3.717679220293184,0.0,5,6,7,7,10,11,14,16,25,54,54
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,1215,0,5,5.828321067551189,2.1061920560896397,61.422278988175094,10364.0,3.9312273739392674,0.0,5,6,7,7,9,11,14,17,54,61,61
GET,/login,1998,0,60,60.88611681206111,25.202765013091266,112.68802499398589,13.0,6.464685014922351,0.0,60,62,63,64,66,68,71,74,110,110,110
,Aggregated,36844,0,6,9.540311807308074,1.881605014204979,112.68802499398589,7795.612257083922,119.21163898388343,0.0,6,8,9,9,12,56,62,64,72,96,110
