Model,Level,Scenario,Service,Users,Metric,Value
circa,high,scenario_A,ts-order-service,100,Precision@2,0.0
circa,high,scenario_A,ts-order-service,100,Precision@2,0.0
circa,high,scenario_A,ts-order-service,100,Precision@2,0.0
circa,high,scenario_A,ts-order-service,100,Precision@2,0.0
circa,high,scenario_A,ts-order-service,100,Precision@2,0.0
circa,high,scenario_A,ts-order-service,100,Precision@2,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,1.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,1.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@1,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@2,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,1.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,1.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,1.0
circa,low,scenario_A,ts-order-service,100,Precision@3,1.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,1.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,low,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@1,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@2,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,1.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,1.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,1.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,1.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,default,scenario_A,ts-order-service,100,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,high,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@2,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,1.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,low,scenario_A,ts-order-service,1000,Precision@3,0.0
circa,default,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,default,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,default,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,default,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,default,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,default,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,default,scenario_A,ts-order-service,1000,Precision@1,0.0
circa,default,scenario_A,ts-order-service,1000,Precision@1,0.0
