Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720007196,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720007197,100,,Aggregated,0.000000,0.000000,250,270,280,290,290,300,300,320,320,320,320,100,0,250.0,250.92177209677175,176.6111539909616,315.08612202014774,8649.0
1720007198,200,,Aggregated,0.000000,0.000000,210,230,250,260,290,290,300,300,320,320,320,200,0,210.0,199.18646455276757,81.05936192441732,315.08612202014774,8649.0
1720007199,300,,Aggregated,0.000000,0.000000,190,220,230,240,270,290,300,300,320,320,320,300,0,190.0,190.22904528925815,81.05936192441732,315.08612202014774,8649.0
1720007200,400,,Aggregated,100.000000,0.000000,180,210,220,230,260,290,290,300,320,320,320,400,0,180.0,181.49885794700822,68.91795108094811,315.08612202014774,8649.0
1720007201,500,,Aggregated,100.000000,0.000000,180,210,220,230,250,280,290,300,320,320,320,500,0,180.0,177.08971013780683,68.91795108094811,315.08612202014774,8649.0
1720007202,600,,Aggregated,100.000000,0.000000,180,210,220,230,250,270,290,300,320,320,320,600,0,180.0,181.17960326742227,68.91795108094811,315.08612202014774,8649.0
1720007203,700,,Aggregated,100.000000,0.000000,180,210,230,240,250,270,290,290,320,320,320,700,0,180.0,181.09658391614045,68.91795108094811,315.08612202014774,8649.0
1720007204,800,,Aggregated,100.000000,0.000000,180,210,220,230,250,260,290,290,320,320,320,800,0,180.0,177.43058388397912,68.91795108094811,315.08612202014774,8649.0
1720007205,900,,Aggregated,100.000000,0.000000,180,200,220,230,250,260,290,290,320,320,320,900,0,180.0,175.7687484175484,68.91795108094811,315.08612202014774,8649.0
1720007206,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007207,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007208,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007209,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007210,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007211,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007212,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007213,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007214,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007215,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007216,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007217,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007218,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007219,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007220,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007221,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007222,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007223,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007224,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007225,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007226,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007227,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007228,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007229,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007230,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007231,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007232,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007233,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007234,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007235,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007236,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007237,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007238,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007239,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007240,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007241,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007242,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007243,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007244,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007245,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007246,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007247,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007248,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007249,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007250,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007251,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007252,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007253,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007254,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007255,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007256,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007257,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007258,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007259,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007260,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007261,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007262,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007263,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007264,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007265,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007266,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007267,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007268,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007269,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007270,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007271,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007272,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007273,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007274,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007275,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007276,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007277,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007278,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007279,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007280,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007281,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007282,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007283,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007284,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007285,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007286,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007287,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007288,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007289,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007290,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007291,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007292,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007293,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007294,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007295,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007296,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007297,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007298,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007299,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007300,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007301,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007302,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007303,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007304,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007305,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007306,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007307,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007308,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007309,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007310,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007311,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007312,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007313,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007314,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007315,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007316,1000,,Aggregated,100.000000,0.000000,170,200,210,220,250,260,290,290,320,320,320,1000,0,170.0,172.97504357248545,68.91795108094811,315.08612202014774,8649.0
1720007317,1000,,Aggregated,0.000000,0.000000,190,220,240,260,120000,120000,120000,120000,120000,120000,120000,1175,175,190.0,18026.506531071605,68.91795108094811,120095.28548410162,7360.851063829788
1720007318,1000,,Aggregated,0.000000,0.000000,190,220,250,290,120000,120000,120000,120000,120000,120000,120000,1368,261,190.0,23030.294111535317,2.7908850461244583,120095.28548410162,6885.312134502924
1720007319,1000,,Aggregated,10.000000,10.000000,180,220,260,120000,120000,120000,120000,120000,120000,120000,120000,1603,344,180.0,25870.511511890116,1.6872140113264322,120095.28548410162,6598.137866500312
1720007320,1000,,Aggregated,26.000000,20.000000,170,220,280,120000,120000,120000,120000,120000,120000,120000,120000,1960,460,170.0,28273.273465525694,1.6872140113264322,120097.17387601268,6351.959183673469
1720007321,1000,,Aggregated,49.400000,30.000000,160,210,260,120000,120000,120000,120000,120000,120000,120000,120000,2350,544,160.0,27886.197952722912,1.6872140113264322,120118.73226892203,6324.506808510639
1720007322,1000,,Aggregated,86.100000,40.000000,170,220,290,120000,120000,120000,120000,120000,120000,120000,120000,2773,605,170.0,26300.3055131234,1.6872140113264322,120305.41280505713,6395.366029570861
1720007323,1000,,Aggregated,124.700000,50.000000,170,220,300,120000,120000,120000,120000,120000,120000,120000,120000,3478,800,170.0,27719.55818644617,1.6872140113264322,120305.41280505713,6262.100920069005
1720007324,1000,,Aggregated,148.600000,60.000000,150,210,260,120000,120000,120000,120000,120000,120000,120000,120000,3974,854,150.0,25895.118860142673,1.6872140113264322,120305.41280505713,6375.408656265728
1720007325,1000,,Aggregated,203.300000,70.000000,160,200,270,120000,120000,120000,120000,120000,120000,120000,120000,4809,1000,160.0,25069.16433505527,1.6872140113264322,120307.9582019709,6428.99646496153
1720007326,1000,,Aggregated,266.200000,80.000000,140,190,240,340,120000,120000,120000,120000,120000,120000,120000,5438,1000,140.0,22180.779567884652,1.6872140113264322,120307.9582019709,6641.537697682972
1720007327,1000,,Aggregated,312.700000,90.000000,160,210,260,330,120000,120000,120000,120000,120000,120000,120000,6182,1000,160.0,19543.372737051548,1.6872140113264322,120307.9582019709,6836.084762212876
1720007328,1000,,Aggregated,396.200000,100.000000,160,210,260,310,120000,120000,120000,120000,120000,120000,120000,6899,1000,160.0,17529.26078631429,1.6872140113264322,120307.9582019709,6963.613712132193
1720007329,1000,,Aggregated,436.700000,90.000000,140,190,240,280,120000,120000,120000,120000,120000,120000,120000,7595,1000,140.0,15927.794991782243,1.6872140113264322,120307.9582019709,7056.566951942067
1720007330,1000,,Aggregated,497.100000,80.000000,130,180,230,270,120000,120000,120000,120000,120000,120000,120000,8213,1000,130.0,14734.536521072376,1.6872140113264322,120307.9582019709,7156.556800194813
1720007331,1000,,Aggregated,548.100000,70.000000,140,200,250,290,120000,120000,120000,120000,120000,120000,120000,8715,1000,140.0,13902.758242921653,1.6872140113264322,120307.9582019709,7277.383706253586
