Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1988,0,5,5.1715630394738294,1.9657500088214874,61.11578899435699,8649.0,6.432411441231373,0.0,5,5,6,7,8,10,12,15,32,61,61
GET,/catalogue,11002,0,8,8.763913179134384,4.388038069009781,122.97337001655251,2795.0,35.59828504850481,0.0,8,9,9,10,12,14,17,22,60,89,120
GET,/category.html,11002,0,5,5.691432511148095,1.893221982754767,132.87751702591777,11518.0,35.59828504850481,0.0,5,6,7,7,9,11,14,18,58,95,130
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,1197,0,5,5.948104753171435,1.9995819311589003,59.70470397733152,10364.0,3.8730364663752286,0.0,5,6,7,8,10,11,15,18,55,60,60
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,1231,0,5,5.52413188042853,2.1579089807346463,27.45192707516253,10364.0,3.9830475272413586,0.0,5,6,7,7,9,10,13,16,26,27,27
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,1157,0,5,5.619039703297365,1.9953580340370536,69.00781707372516,10364.0,3.7436116888856636,0.0,5,6,7,7,9,11,14,16,52,69,69
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,1238,0,5,5.712065192748926,2.083727973513305,77.17693608719856,10364.0,4.005696863302033,0.0,5,6,7,7,9,11,14,16,47,77,77
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,1244,0,5,5.691113259637327,2.1276490297168493,75.96452604047954,10364.0,4.025110579925467,0.0,5,6,7,7,9,11,13,16,36,76,76
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,1165,0,5,5.714520452496128,2.143307006917894,55.4712520679459,10364.0,3.7694966443835765,0.0,5,6,7,7,9,11,15,17,52,55,55
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,1233,0,5,5.868774614223587,2.0173309603706002,60.49142102710903,10364.0,3.989518766115837,0.0,5,6,7,8,10,12,15,18,60,60,60
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,1176,0,5,5.504264747411121,2.0825540414080024,51.954456022940576,10364.0,3.805088458193207,0.0,5,6,7,7,9,10,12,15,44,52,52
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,1207,0,5,5.914955921147047,1.9143259851261973,65.80279499758035,10364.0,3.9053926607476197,0.0,5,6,7,8,9,11,15,18,60,66,66
GET,/login,1988,0,60,60.82575744363691,50.24248000700027,157.34507807064801,13.0,6.432411441231373,0.0,60,62,63,64,66,68,72,75,120,160,160
,Aggregated,36828,0,6,9.566606040128935,1.893221982754767,157.34507807064801,7796.251602041924,119.16139263464237,0.0,6,8,9,9,12,56,62,64,74,120,160
