Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1987,0,5,5.1401558401396805,1.9543999806046486,56.57221900764853,8649.0,6.431465083223346,0.0,5,5,6,6,8,9,11,13,53,57,57
GET,/catalogue,11064,0,8,8.659829789044423,4.285336006432772,73.99587007239461,2795.0,35.81164050366537,0.0,8,9,10,10,12,13,16,18,54,67,74
GET,/category.html,11064,0,5,5.55190163246923,1.837656949646771,73.94873409066349,11518.0,35.81164050366537,0.0,5,6,7,7,9,11,13,15,50,67,74
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,1187,0,5,5.739345107476283,2.105475985445082,48.03327296394855,10364.0,3.8420478378390093,0.0,5,6,7,8,9,12,14,16,29,48,48
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,1191,0,5,5.544929075470049,2.169530955143273,28.23562698904425,10364.0,3.854994924065931,0.0,5,6,7,7,9,11,13,17,22,28,28
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,1232,0,5,5.626852826144268,2.0472781034186482,51.83337407652289,10364.0,3.987702557891878,0.0,5,6,7,7,9,11,14,16,25,52,52
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,1206,0,5,5.57640381784844,2.031975076533854,56.0011260677129,10364.0,3.903546497416887,0.0,5,6,7,7,9,11,13,15,23,56,56
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,1164,0,5,5.704876682237015,2.0939400419592857,75.86882100440562,10364.0,3.7676020920342097,0.0,5,6,7,7,9,11,13,15,67,76,76
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,1203,0,5,5.698761552632635,1.8821349367499352,70.40506997145712,10364.0,3.8938361827466963,0.0,5,6,7,7,9,11,13,15,68,70,70
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,1256,0,5,5.640500440254102,2.0001239608973265,61.76489498466253,10364.0,4.065385075253408,0.0,5,6,7,7,9,11,13,16,56,62,62
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,1222,0,5,5.463924200072848,2.032593940384686,21.470061037689447,10364.0,3.955334842324574,0.0,5,6,7,7,9,11,13,15,21,21,21
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,1253,0,5,5.6541031079719115,2.0803470397368073,70.21536910906434,10364.0,4.0556747605832175,0.0,5,6,7,7,9,11,14,15,64,70,70
GET,/login,1987,0,60,60.91898693525006,17.29660597629845,129.33408003300428,13.0,6.431465083223346,0.0,60,62,63,64,66,68,71,80,110,130,130
,Aggregated,37016,0,6,9.45305310475466,1.837656949646771,129.33408003300428,7798.8740544629345,119.81233594393325,0.0,6,8,9,9,12,56,62,64,72,110,130
