Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1044,0,5,4.994260098261516,1.9472709391266108,42.6685509737581,8649.0,3.3794510820381856,0.0,5,5,6,6,8,9,11,13,40,43,43
GET,/catalogue,5976,0,8,8.589961636628223,4.513309104368091,79.72039899323136,2795.0,19.344444124770305,0.0,8,9,9,10,11,12,14,16,44,80,80
GET,/category.html,5976,0,5,5.291268930099861,1.9642619881778955,44.92977703921497,11518.0,19.344444124770305,0.0,5,6,6,7,9,10,12,13,33,45,45
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,683,0,5,5.309280989000282,2.0910169696435332,48.83143596816808,10364.0,2.210886100605441,0.0,5,5,6,7,9,10,13,16,49,49,49
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,670,0,5,5.504608228142415,2.0241939928382635,43.97342004813254,10364.0,2.168804813185426,0.0,5,6,6,7,9,11,13,14,44,44,44
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,675,0,5,5.162584435505171,2.1582829067483544,21.25978807453066,10364.0,2.1849899237315857,0.0,5,5,6,7,8,9,12,13,21,21,21
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,612,0,4,5.2702634567181805,2.04284000210464,37.90530702099204,10364.0,1.981057530849971,0.0,4,5,6,7,8,10,13,15,38,38,38
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,663,0,5,5.266981696124226,2.1592250559479,35.33580794464797,10364.0,2.1461456584208016,0.0,5,5,6,7,8,10,11,13,35,35,35
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,648,0,5,5.322341191514832,2.166809979826212,48.780250013805926,10364.0,2.0975903267823224,0.0,5,6,6,7,8,10,13,16,49,49,49
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,693,0,5,5.485824870703605,2.1991910180076957,42.25535807199776,10364.0,2.243256321697761,0.0,5,6,6,7,9,11,13,14,42,42,42
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,614,0,5,5.4904006803423435,2.1569610107690096,18.766301102004945,10364.0,1.9875315750684348,0.0,5,6,7,7,8,11,14,15,19,19,19
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,683,0,5,5.548228063664261,2.237222041003406,43.32640708889812,10364.0,2.210886100605441,0.0,5,6,6,7,9,10,14,16,43,43,43
GET,/login,1044,0,61,61.96822919499243,24.970173952169716,98.78416894935071,13.0,3.3794510820381856,0.0,61,63,64,65,67,69,71,74,80,99,99
,Aggregated,19981,0,6,9.24831856383498,1.9472709391266108,98.78416894935071,7814.931184625394,64.67893876456417,0.0,6,8,8,9,11,56,63,65,72,80,99
