Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720318045,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720318046,1,,Aggregated,0.000000,0.000000,70,70,70,70,70,70,70,70,70,70,70,2,0,9.35341406147927,39.78629899211228,9.35341406147927,70.21918392274529,4331.0
1720318047,2,,Aggregated,0.000000,0.000000,70,70,70,70,70,70,70,70,70,70,70,4,0,9,39.3101605004631,7.455235929228365,70.21918392274529,4331.0
1720318048,3,,Aggregated,0.000000,0.000000,29,67,70,70,70,70,70,70,70,70,70,8,0,13,34.093514128471725,6.6348949912935495,70.21918392274529,5037.375
1720318049,4,,Aggregated,2.000000,0.000000,13,29,70,70,70,76,76,76,76,76,76,12,0,11,31.065927672898397,5.747235030867159,76.0271749459207,5272.833333333333
1720318050,5,,Aggregated,2.000000,0.000000,11,29,69,69,70,76,76,76,76,76,76,16,0,10,29.030921701632906,5.699096014723182,76.0271749459207,5390.5625
1720318051,6,,Aggregated,2.666667,0.000000,11,29,67,69,70,72,76,76,76,76,76,23,0,11,26.61019835985549,5.699096014723182,76.0271749459207,5371.173913043478
1720318052,7,,Aggregated,3.000000,0.000000,12,34,37,69,70,72,76,76,76,76,76,29,0,12,28.414517360065005,5.699096014723182,76.0271749459207,4558.586206896552
1720318053,8,,Aggregated,3.200000,0.000000,11,33,40,67,70,72,76,76,76,76,76,36,0,11,27.03409431786794,5.699096014723182,76.0271749459207,4707.972222222223
1720318054,9,,Aggregated,3.833333,0.000000,13,34,42,67,69,70,76,76,76,76,76,43,0,13,28.541695540446007,5.699096014723182,76.0271749459207,4143.0
1720318055,10,,Aggregated,4.142857,0.000000,29,34,42,67,69,70,76,76,76,76,76,46,0,13,29.030808333671935,5.699096014723182,76.0271749459207,4061.108695652174
1720318056,11,,Aggregated,4.500000,0.000000,29,34,40,44,69,72,74,76,76,76,76,57,0,29,28.525173108567273,5.699096014723182,76.0271749459207,3931.561403508772
1720318057,12,,Aggregated,4.777778,0.000000,29,36,40,43,69,72,76,86,86,86,86,66,0,29,28.816335076099318,5.699096014723182,86.49575500749052,4097.909090909091
