time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720270163.201,0.055050899672286484,0.008032383055903366,0.011598096036502562,0.007656542894432113,0.06817120087741499,0.0047937296898611734,0.0051871096148276875,0.002145951324594372,0.004271839380161436,0.08980703937356874,0.004244985979069962,0.0064510496306016425,0.0077513316634629115,54983709.71690291,10449370.553141344,551779.6809647105,6225.163447828905,1476951.320340842,14676277.182125637,15335756.733275412,516421.1568429737,108577712.09056321,8836415.749427496,14347093.521998672,452517.76886987477,3569242.414436193,62060214.00086863,6787.950209913826,1557.4426478842638,5524.832559948153,1376115.008858517,1178.9594876592068,222.41529105125977,75.09395911632598,532.0961306486034,5590282.041811332,7084911.784214017,1178.0482105301003,721.3505283824157,0,75.42166899904251,0,0,0,0,74.13843035041992,0,0,0,0,0,72.13505283824158,0,0,0,0,0,0,0,0.006444713394822302,0.0012814653250192956,0.0016372648073730888,0.0009394597208674621,0.005801969021023698,0.0005480575559178505,0.0007182352959822657,0.0002953144048321532,0.0006360478450383032,0.011683152091913061,0.0006830933095044564,0.0009739184494731925,0.0009807978792260633
1720270168.201,0.0810399547196542,0.008538372287477601,0.013873090399826088,0.008951270613459511,0.06958606372833333,0.00498769745584183,0.005380284328371639,0.0018924939408709687,0.004553872518439709,0.08908552386130897,0.004343990514036614,0.0069894992379984765,0.00782792550336025,57689493.288773455,12836797.133187339,517676.4268156051,6056.595752546069,1579212.7999999998,14689225.517204126,15249912.489425654,629851.9925374389,80511704.08425379,8673738.241531184,21371553.390590947,464383.7584818027,3604511.4487022334,64118316.944257766,7116.645250031673,1712.3459473921841,5375.228730384636,1473105.9199999997,1253.749617385981,221.17028744217856,68.84380725078576,601.2256430956662,7312710.782447936,14073132.016041897,13673.645633005553,728.4784657846067,0,74.13172135449659,0,0,0,0,73.72342914739285,0,0,0,0,0,72.84784657846066,0,0,0,0,0,0,0,0.012286624208632014,0.0011793630886079679,0.0016974712238320584,0.0011024579386002356,0.006286287757739963,0.0005667412781129543,0.0006513449132644006,0.00021389253273073735,0.0006590362880984726,0.010169709197332363,0.0006972390801912302,0.0011291870788424877,0.0010097083399821783
1720270173.201,0.08364632714728532,0.008521989161365161,0.014571357111045133,0.01012955468962886,0.0850301268309464,0.004418695445985743,0.00519420613891018,0.0019647205122607873,0.004728708063072119,0.08936131803886635,0.00442798410299368,0.007429976739647678,0.008317697434140537,47482964.98350165,10297127.073024848,574403.8004750594,2827.547368612277,1625466.277996053,15586072.981728114,15459675.462608125,681772.5387469984,80179624.70994501,10871239.251758803,21251225.87224124,257391.88279795984,3653083.394940407,54742562.86371363,6681.529008754282,1824.228028503563,2901.9565098915473,1526535.1704658614,469.613266830887,224.24176064819886,74.51065997234956,748.3875682885384,9165497.136832155,13993796.48918348,21500.884440454578,738.5636235777782,0,0,0,0,0,0,74.74725354939962,0,0,0,0,0,73.85636235777783,0,0,0,0,0,0,0,0.014090703751076092,0.0013160215161610578,0.0016580577699608248,0.001428904430000396,0.00891187706059257,0.0005279844506205078,0.0007399093860786517,0.0002910380448243353,0.0007961609481552454,0.012216948914360731,0.0007444005822679203,0.0012253749883201649,0.0011877697506180466
1720270178.201,0.08762817834167264,0.009030371387656874,0.017013027573297815,0.011545425718646654,0.09210072677656087,0.004913969406775331,0.0050050033462941445,0.001735588917370929,0.004443884826358924,0.08950429448833198,0.004201263535171211,0.008162617016222085,0.008628796724813103,42432686.204431735,11306178.722727181,733890.3187487626,3423.6290293273246,1637977.062359406,20914907.12587855,14870272.544871863,750476.7092562182,80506925.46185033,10859960.265141198,22460560.88854199,690034.0731690761,4005315.702927665,48918507.505360976,6517.233835199586,2064.181710192401,3423.6290293273246,2956938.3043847037,6890010.363048719,71.8849887600036,82.02827732607041,751.4355427544075,9156176.0101698,14791797.172174577,19669.585284734945,763.8034209767923,0,0,0,0,0,0,71.8849887600036,0,0,0,0,0,69.43667463425385,0,0,0,0,0,0,0,0.015064928649725065,0.0012374603152862733,0.001536585392832894,0.0014834714265777717,0.00872526301406413,0.0005776256387130533,0.0007476832226294395,0.0002622434334909733,0.0007553195289995902,0.01035630216488162,0.0007480287022907146,0.0012757925779021608,0.0011544489337175542
1720270183.201,0.09184013541358389,0.0091654617854616,0.018125066685001835,0.013339545327378445,0.10223410672965143,0.0047887338398517635,0.005028451389933486,0.0016255151392485974,0.004310869368532998,0.08957635368966158,0.004348300298877396,0.008216148556013377,0.008680712524334845,43747513.46552234,12885350.36191789,751834.5434543455,3589651.976068088,1675495.506799771,20788907.449900568,14939938.592112219,704937.6769563236,74075838.15809461,11059806.02922138,21265877.8247558,751297.8695885146,3754710.966904607,50460486.53447765,5944.524064365146,1727.3193986065276,2278.048369427825,2990315.0591404787,6848875.699012459,72.22176422983544,77.04236906626487,622.2507300440558,9324668.614758646,14005017.641055549,21342.39943829567,759.4326504125336,0,0,0,0,0,0,72.22176422983544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015482681590439048,0.0013358705564647621,0.0014592849837865216,0.0018532771298751171,0.009462302178204368,0.000582259090376093,0.0007967222817710296,0.000265790788589706,0.0008050227903180582,0.012061884801637269,0.0008399276518390718,0.0013293752922864132,0.0012948035238401678
1720270188.201,0.09287038687138108,0.009907871207046691,0.02089740820391628,0.013943389257672436,0.10940849067387597,0.004746113141356622,0.005273533335778202,0.0018397327713883453,0.004577295747931026,0.08815254889549629,0.0045758405271888345,0.00875246096301567,0.009202491258332881,29849274.611535583,11893874.204568291,692392.7076299798,3916518.029531288,3175340.131364082,15668428.278256599,12945030.365263311,685275.4566564882,98222383.91163488,10910463.070721075,14013941.439492283,518884.95995037124,3034335.7590785758,44256719.78187266,5007.1672583562195,1797.704253882512,2485.4825956640866,2933432.8119896944,7744039.929085328,75.10635176763972,74.89349253076374,962.6160380050698,9199095.529085571,13855755.372854466,21224.73406681628,735.9890751621654,0,68.59133230624958,0,0,0,0,75.10635176763972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017138171812966656,0.0014357625708622613,0.00150932409645695,0.0019033288055346014,0.01152804789464607,0.0005860077379495266,0.0007585202960340001,0.0002546981117345514,0.0007628168241464576,0.012123682975908861,0.0008434209767959438,0.0015627284962447894,0.0013065475515885573
1720270193.201,0.10241208192726942,0.010346124050379848,0.021358047123792218,0.015344420897791046,0.11978033966991114,0.005249235760661006,0.005273533335778202,0.0014914117956282519,0.0044965731229640584,0.08880534341456829,0.0046356005682860095,0.009523462432738857,0.00936281044781523,35937944.563524775,14196054.69812075,594996.0264716034,4016837.7806811254,2961184.392721117,15037554.079976395,12945030.365263311,528491.5903428039,77370447.69896838,12107229.055559305,14248823.90467461,755114.078499829,3054539.7675849837,49744657.47000091,5077.009196321471,1737.6759036738717,2549.1470531245604,4083727.600507829,7432348.236682899,75.10635176763972,0,1010.9819377886893,10207371.362991966,14087987.38771769,20934.439505461876,741.4111428881729,0,81.88724510195921,0,0,0,0,75.10635176763972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01861765249683289,0.001680928141571475,0.001354483693834789,0.0022042018383571743,0.011755222646404695,0.0006444558909248015,0.000811711890840205,0.0002546981117345514,0.0007746544126012228,0.012180019969738907,0.0007611000486034661,0.001851246650135244,0.0015005082116332604
1720270198.201,0.10367277821839288,0.01013804368670975,0.023789869793393,0.017083997549201636,0.118805040552357,0.004975120197097841,0.005407929257530914,0.001559969621276127,0.004672696958070694,0.08820480059822355,0.005016351188848635,0.010431245683266966,0.009342913860681186,35367001.26176142,16045338.300968247,756884.3221743454,3955613.5165243223,3052293.1749380184,14769151.573341062,12818881.702467635,515178.48877787165,106901671.25239792,10904687.665286617,14577398.025882693,749308.4299055407,2557741.3636568617,48843459.966112696,4937.335753013254,1810.1867196994808,3650.352766431489,4224883.670010361,7299577.906197351,74.37401267408713,150.46100723652793,1047.66602722207,9193345.71121122,14410422.624355426,20771.45867185686,155.11804012716732,0,77.1458711408321,0,0,0,0,74.37401267408713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01982921252181827,0.001794500311422526,0.0014141083326873656,0.0022227585894565114,0.011352323832240553,0.0006082401409636905,0.0007337350781200345,0.0002296995557528057,0.0007384386626401118,0.012545796526004021,0.0009052569834590045,0.001915558726103159,0.0015675794761465902
1720270203.201,0.10071746431746835,0.01065415145270208,0.026150148844543156,0.01790583416785669,0.1319076054313265,0.0048195739452363195,0.005332600010221639,0.001736276562632527,0.004384263190977353,0.0887487513066202,0.005015728650619716,0.010236503775472798,0.009899351511408225,42678044.23799241,15675545.071485085,711266.8825553992,3852110.265541115,3194869.538248226,14581153.434800493,14432540.24770439,529717.9076012088,105083416.25659999,8685193.960511034,21469319.14031566,798412.7539155148,2455977.910187473,49162256.53680753,4823.522917548346,15694.81697495804,4516.476564053434,4399614.981847372,7206624.577468567,0,154.70733282745584,956.2874896735032,7322462.2531939605,14153109.854693456,21765.706464447878,148.81557913094028,0,75.36754558669291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02065840654978885,0.0019358474111471362,0.002158386749212158,0.002781098887501949,0.011401330555761141,0.000749293586705793,0.0007412904255229669,0.00027347065311684917,0.0007392351150527706,0.012977417704108837,0.0007358068169907436,0.001927897375051439,0.0015661489115680657
1720270208.201,0.10055065462692962,0.010980209142818529,0.027167405447984027,0.020030750285947026,0.13918675620406085,0.005164064636386546,0.005118790250988035,0.0017691739894873724,0.0044090253526810974,0.08934138620989754,0.003962731630666477,0.011217196677570864,0.010224989131225005,41116327.62717223,14390941.784640336,584735.5327996482,4179403.441382824,4712590.932246561,14683886.323524114,14910967.567714714,513791.0294683248,80508179.5600888,9461113.493413506,14631081.231069671,1016308.6313711874,3071255.5434387494,47365740.68999423,3736.5949251613342,16957.55555148473,5458.550542860502,5821321.883414598,7258032.921514245,0,150.03388216333036,976.8303645135844,7976011.7093239445,7231685.373005189,21034.30252745847,1935.5870592511812,0,69.19620231780249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02201937807677964,0.0018200671189848058,0.0019370268826890053,0.0027627552155931024,0.011635553923453373,0.0008563116778413827,0.000750179961869418,0.00026193474939953675,0.0007021709500717811,0.013064189461329796,0.0008440999907176909,0.0021322568661471955,0.001636102823455004
1720270213.201,0.10587884718923198,0.010949390254657696,0.028169311575309157,0.020759565288667705,0.1374072771915183,0.005379287660589368,0.005224503097578257,0.0015018587560462482,0.004285530360531325,0.09037160866718255,0.004701411097261488,0.01134536250768063,0.010051056380672553,43295087.29676481,13043140.263844484,746493.4016095997,8106781.184872232,3575943.759901797,14732366.803389767,12825645.113820104,337178.1418013774,99134455.95012198,9487518.384030797,21337731.86200828,1006789.6049445185,3630093.484063995,49875657.58898157,2859.8096497997276,16164.367994995644,5296.818807495742,4834547.972384038,7282032.705129826,0,147.30368798662184,832.746001626457,7999947.933408735,14055795.578692669,20356.38124841869,1907.9491911066523,0,75.2581486789402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02201502897311104,0.0020127002219496224,0.0026443305103073115,0.0030676515493414554,0.014374568776610969,0.0009959609752345276,0.000889042302032506,0.00027721230895752746,0.0007049595857334388,0.013492560190017192,0.0009837492881108359,0.002241372293560454,0.0017779198876294654
1720270218.201,0.10768774132588725,0.01155088068712715,0.03079363750275158,0.022177608740781212,0.14684867475208938,0.005409077050650654,0.005347106868424162,0.0017584463731275535,0.004309185676005808,0.08650728530986079,0.004891709749874231,0.012018656496294822,0.010255568507871198,42330400.14411818,12756907.065334579,726234.2482686217,7762671.474096331,3421538.550787694,6896468.700817383,9539717.021599988,338091.98365864734,106660933.0829946,6786657.076850695,20916890.965284266,1252332.7233525992,3101324.8590165144,48766159.89911728,3164.8098900309064,15813.332881792167,5071.983975234453,4613114.338028679,6820289.519554585,0,148.74262369496142,895.9696676935416,5722606.227126436,13778625.458204556,20334.17281176961,1956.2446040522423,0,73.60023000071875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02270810500207419,0.0018444211755546485,0.0022597864854752856,0.0031673080233837253,0.01290480496250405,0.0010422945492785914,0.0008030414696918891,0.0003249704086622422,0.0007079604170916748,0.015390386634693522,0.0010338054768941666,0.00225014683619505,0.0017000670269987765
1720270223.201,0.09138201559898658,0.011619621161334007,0.03168968903108202,0.023235955753323875,0.14367272284967375,0.0055043011469427345,0.005011245504505125,0.0017197056395209988,0.003910948467443234,0.09016122583833651,0.004612844622898677,0.011962625137399763,0.009830116891136786,42517458.41476656,9621404.841713222,610731.4968099552,7653514.86551953,5079522.860859703,7587682.1330155665,10039862.576553755,158887.51663198118,104699057.45522214,8751683.701859716,14190080.889750673,1235922.5155419407,2355948.94999417,48977812.52262034,3467.0729642796678,17142.538271237514,9186.657814939084,6226456.398434241,7503791.464958667,0,139.74275869127632,879.4889688120672,5535433.006296677,7003368.02824373,8045.121182088476,1784.9720807908068,0,69.34145928559336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017865405416302396,0.0021144512620732423,0.0022359311461638484,0.003008124893368104,0.015784100428600612,0.0010345777842836624,0.0008431018455030859,0.0003112620735901733,0.0006517677970562723,0.015046721385727806,0.000987367858107385,0.0022996906849274824,0.0018773531105320037
1720270228.201,0.08961067670057553,0.011953161401124134,0.03156353930968586,0.024108348560147055,0.15263183634911728,0.005428982270332484,0.005427856982328951,0.0016300381159158072,0.0034532145930473495,0.09109825251432897,0.004840907753070449,0.012190863591656775,0.010482603360782201,49590692.97324693,10434485.14014915,635038.1488199758,7259043.91040915,6018698.880337087,7327769.26258249,7680510.376076121,247.02973282672934,105335047.58132753,8617826.89881403,13989957.474435968,1386680.4137697136,2512328.048032419,48989556.818593204,3761.801550273686,16956.029577124445,7947.171352712914,6936761.846509336,7246752.234189848,74.23652016311735,164.6864885511529,516.1754910256179,3635253.5236653327,6904673.050911648,1458.63998643378,1903.4518653456516,0,75.23603100547372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016332742526988735,0.0022169221232128337,0.0029845303880059173,0.0032130666156472876,0.013071263310781641,0.001079246422584509,0.0007969583584216496,0.0002350072506821595,0.0005659738687938071,0.015095547750763948,0.0009915370878250025,0.0023550953452148955,0.001736376673924937
