Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1059,0,5,5.069256580115504,2.0430610748007894,42.97113697975874,8649.0,3.4276565609120286,0.0,5,5,6,7,8,9,11,14,28,43,43
GET,/catalogue,5947,0,8,8.624163604623647,4.477694979868829,59.307800023816526,2795.0,19.248605824120713,0.0,8,9,9,10,11,13,15,16,48,59,59
GET,/category.html,5947,0,5,5.39708139362089,1.8638090696185827,57.56483506411314,11518.0,19.248605824120713,0.0,5,6,6,7,8,10,12,14,48,58,58
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,656,0,5,5.484224021862113,2.1760500967502594,19.799593021161854,10364.0,2.123269786551738,0.0,5,6,7,7,9,10,11,14,20,20,20
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,642,0,5,5.4810735001011155,2.261877991259098,19.70591500867158,10364.0,2.0779561020826463,0.0,5,6,7,7,9,10,12,14,20,20,20
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,693,0,5,5.396882379508186,2.2574419854208827,54.63427898939699,10364.0,2.2430273812200525,0.0,5,6,6,7,8,10,12,13,55,55,55
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,631,0,5,5.2637575172469395,2.2190141025930643,19.65428190305829,10364.0,2.042352492856931,0.0,5,6,6,7,8,10,13,14,20,20,20
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,676,0,5,5.511283227166756,2.16179306153208,50.25524995289743,10364.0,2.1880036215075838,0.0,5,6,7,7,9,10,12,13,50,50,50
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,664,0,5,5.5759252266080335,2.232090919278562,46.673382981680334,10364.0,2.1491633205340763,0.0,5,6,7,7,8,10,13,15,47,47,47
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,700,0,5,5.390929761841627,2.1806760923936963,23.069139919243753,10364.0,2.2656842234545986,0.0,5,6,6,7,8,10,12,14,23,23,23
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,642,0,5,5.307961092838246,2.2536510368809104,16.916259075514972,10364.0,2.0779561020826463,0.0,5,6,6,7,8,10,11,13,17,17,17
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,603,0,5,5.423028786955509,2.1521319868043065,41.73343593720347,10364.0,1.9517251239187472,0.0,5,6,6,7,9,10,13,14,42,42,42
GET,/login,1059,0,61,61.78526495017439,51.344227977097034,103.20426896214485,13.0,3.4276565609120286,0.0,61,63,64,65,67,69,71,73,100,100,100
,Aggregated,19919,0,6,9.349904260172883,1.8638090696185827,103.20426896214485,7807.250213364125,64.4716629242745,0.0,6,8,8,9,11,56,63,65,72,100,100
