Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1031,0,5,4.889790183944929,1.9577679922804236,49.59753202274442,8649.0,3.3377186616953614,0.0,5,5,6,6,7,8,10,11,27,50,50
GET,/catalogue,5982,0,8,8.432718497017989,4.125894047319889,53.02417394705117,2795.0,19.36589043090364,0.0,8,9,9,10,11,12,14,15,50,53,53
GET,/category.html,5982,0,5,5.159647352896962,1.9739149138331413,48.427716945298016,11518.0,19.36589043090364,0.0,5,5,6,7,8,10,11,13,37,48,48
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,650,0,5,5.168664529740524,2.1825130097568035,13.018592027947307,10364.0,2.1042843162967846,0.0,5,5,6,7,8,9,11,11,13,13,13
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,642,0,5,5.326913017815855,2.174589899368584,43.851424008607864,10364.0,2.078385432403901,0.0,5,6,6,7,9,10,12,13,44,44,44
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,712,0,5,5.29395434675147,2.186073106713593,23.04181398358196,10364.0,2.305000666466632,0.0,5,6,6,7,8,10,12,13,23,23,23
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,672,0,5,5.240359474035878,2.1585109643638134,14.6956080570817,10364.0,2.175506247002214,0.0,5,6,6,7,8,10,11,13,15,15,15
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,653,0,5,5.392297555066382,2.353744930587709,21.640699007548392,10364.0,2.113996397756616,0.0,5,6,7,7,9,10,11,13,22,22,22
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,676,0,5,5.403076977394631,2.1494050743058324,46.75314808264375,10364.0,2.188455688948656,0.0,5,6,6,7,8,10,11,13,47,47,47
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,639,0,5,5.16989463626907,2.2934969747439027,46.335416031070054,10364.0,2.06867335094407,0.0,5,5,6,6,8,9,11,14,46,46,46
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,640,0,5,5.271033467033703,2.2467890521511436,16.795098898001015,10364.0,2.07191071143068,0.0,5,6,6,7,8,10,12,13,17,17,17
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,656,0,5,5.149495790048117,2.175313071347773,16.23091392684728,10364.0,2.123708479216447,0.0,5,5,6,7,8,9,12,14,16,16,16
GET,/login,1031,0,61,61.72498230615524,52.46415303554386,98.6727230483666,13.0,3.3377186616953614,0.0,61,63,64,65,67,69,71,73,97,99,99
,Aggregated,19966,0,6,9.079857446890664,1.9577679922804236,98.6727230483666,7818.944605829911,64.637139475664,0.0,6,7,8,9,11,55,62,65,71,97,99
