Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2012,0,5,5.263005686038827,1.8812919734045863,84.82017496135086,8649.0,6.511545734481423,0.0,5,5,6,6,8,10,12,18,55,85,85
GET,/catalogue,11003,0,8,8.515471608923853,3.768992959521711,79.29887704085559,2795.0,35.609611191102935,0.0,8,9,9,10,11,13,16,18,53,73,79
GET,/category.html,11003,0,5,5.5777721257902675,1.8990490352734923,86.72760496847332,11518.0,35.609611191102935,0.0,5,6,7,7,9,11,13,16,56,83,87
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,1261,0,5,5.590056159761036,2.0899500232189894,55.12356502003968,10364.0,4.081043325636717,0.0,5,6,7,7,9,11,13,15,49,55,55
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,1290,0,5,5.639550188473288,2.003094065003097,52.929259021766484,10364.0,4.174897613062146,0.0,5,6,7,7,9,11,13,15,24,53,53
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,1189,0,5,5.609715850792725,2.1614020224660635,72.62258999980986,10364.0,3.8480257844425507,0.0,5,6,7,7,9,11,13,15,31,73,73
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,1224,0,5,5.629562697007345,2.061632927507162,66.49890204425901,10364.0,3.9612982003008264,0.0,5,6,7,7,9,10,13,16,61,66,66
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,1139,0,5,5.594077275896689,2.041210071183741,67.53617699723691,10364.0,3.6862080475021575,0.0,5,6,7,7,9,11,13,15,38,68,68
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,1227,0,5,5.7328653977440025,2.207314013503492,70.6459890352562,10364.0,3.9710072645172496,0.0,5,6,7,7,9,11,14,18,53,71,71
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,1216,0,5,5.56212100577556,2.122081001289189,52.22009203862399,10364.0,3.935407362390363,0.0,5,6,7,7,9,11,13,15,39,52,52
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,1162,0,5,5.621209552190178,2.03262094873935,43.3844180079177,10364.0,3.7606442064947387,0.0,5,6,7,7,9,11,13,15,29,43,43
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,1155,0,5,5.580322604900573,2.099268021993339,65.01019606366754,10364.0,3.7379897233230834,0.0,5,6,7,7,9,11,13,15,39,65,65
GET,/login,2012,0,60,60.76972514512915,17.815036000683904,111.35879496578127,13.0,6.511545734481423,0.0,60,62,63,64,66,68,71,75,110,110,110
,Aggregated,36893,0,6,9.458622768690393,1.8812919734045863,111.35879496578127,7792.752419158106,119.39883537883854,0.0,6,8,8,9,12,56,62,64,73,100,110
