time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720307826.233,0.012886746583514106,0.005005735139751275,0.0023022730876431355,0.0009128305011286684,0.00353746831668679,0.005030262644156039,0.005033109542047085,0.0018672156905475347,0.00445584672934085,0.08907963252661799,0.004308269340450392,0.0029434559454683167,0.006062611845110831,29628918.004338395,10076508.335260732,910729.9850641522,0,2198305.0525006405,14793044.358483061,10250966.184451746,346558.8667937892,80457100.86476013,13060939.714379158,299.50277859023106,841890.7202365926,2464426.292418179,14612694.721619667,655.8613695803014,442.24505587446686,0,13037.427285698606,2961.570442138751,446.0820793930264,74.38481794243168,881.8400373174495,5505539.590828156,299.50277859023106,221.5890648104736,149.69939513550062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002463141880051334,0.0008045568249358146,0.0004325207913697812,0.00019366042564993572,0.0007334146098894525,0.000754358055355693,0.0006327776049974477,0.00039047328244063556,0.0007309722040490322,0.010790977304340964,0.000658201540256335,0.0005852067515170957,0.0008328542654305272
1720307831.233,0.014194803779174803,0.005259963088602024,0.003049470903947929,0.0011083480957562572,0.006304759523159524,0.005071676069862621,0.005131287424381302,0.0021516656338383382,0.0046956414737149045,0.08888426294350947,0.005213241528293964,0.003393133921231597,0.006247461164163872,29607873.40125732,7800620.800938829,764790.9645163032,0,2211743.0885430886,14827202.377069974,7770536.241979834,509943.18243231066,81631902.14067279,12844217.100796798,7313080.5704556685,655984.4555713325,3064610.001457939,14603487.535226535,1351.914331817515,515.6556300919016,0,41001.00100100101,2894.227633438418,525.609532538955,73.78717731620759,894.7138488422893,7212308.571836924,7232994.74580305,306.105672221807,149.29289983962678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023866933902793835,0.0008291154730008189,0.0004176407581084189,0.0002637633342558026,0.0010165436194567207,0.000803682287014236,0.0006948819337580898,0.00045219269791134,0.007256825507127482,0.009595019453940461,0.0006985251313213081,0.00060040300044654,0.0008691148672126779
1720307836.233,0.017507922273679758,0.005286807857558988,0.0034514138768651946,0.0015005070849107628,0.009503685492321593,0.005683196478170087,0.0050557028454907785,0.0021521980056722722,0.034987460803856174,0.08880800018167617,0.005486804104911236,0.003526290469651195,0.006235516610293444,28863207.733892128,10323071.366152056,774419.5203915767,0,2213912.0505871726,14856690.56912045,10472077.560478264,513655.5810466608,81244038.2719629,13061018.33112294,7146635.0097438,645355.3053190515,3076399.670902276,21340326.612548206,1640.5476259831053,2019.8345296148157,0,52985.293586269196,3048.670236906599,379.6459356752248,73.99244901277164,26933293.12844303,7337944.22542376,7063738.115245026,449.9862675089261,149.77603071578753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030494814942151954,0.0008308341608903224,0.000443621928574397,0.0003610035223077879,0.0010410605692528045,0.000860123891739305,0.0007220651840590116,0.0004572917961348213,0.00828902471219242,0.011261792994948344,0.0007238457560822188,0.0006015219001603106,0.0008888334821947918
1720307841.233,0.02252060122280165,0.005599992902107471,0.003999787820847946,0.0019785195601292856,0.015586603609662117,0.006104489323909203,0.005192888247939808,0.0018610004938632919,0.03499303649820408,0.08856876421450731,0.005362251449905763,0.00376169897015629,0.0065261103660647565,36763680.7768387,12930744.275157375,775047.6640439025,0,2247331.8671731586,7577592.421270768,12647188.821211036,520175.7421667795,108418948.88074592,13203394.22423764,14484321.879077861,849886.2095224281,3065749.3850330715,28992402.805250853,2167.393485995803,2084.0617106721666,0,68416.80146858358,3410.428153794915,513.6510211393766,74.92089041722303,26961556.289228313,9265687.565404175,7160650.71770335,445.58871523370925,149.2684171206793,0,74.73770641364838,0,0,0,0,0,0,0,0,0,0,74.63420856033964,0,0,0,0,0,0,0.003446297247934933,0.0008646272096701595,0.0004797220062368884,0.0004770019746542572,0.0011878894936039259,0.0008962912130383683,0.0007678185274232533,0.00041471247252049335,0.008327339464476946,0.011261201844722074,0.000705189236319439,0.0006720837044194465,0.001007455157237146
1720307846.233,0.025212247734522266,0.005732084121122599,0.004644533444753249,0.0025687814917583927,0.019463308996064792,0.005648626973330906,0.005056321322586553,0.0021605113951997726,0.03475474134902668,0.08696374218103292,0.005212485528867637,0.003962775451184244,0.006536350272963764,36958055.96636218,13085570.457902512,800709.0813490574,4214.998438045535,2274747.54278393,14653518.811526759,12929749.184832387,506347.9809130404,108222142.29062924,15087830.124167716,14903530.956288226,855726.1778379763,3080816.912761514,29221934.17427867,2873.8552437223043,6999.474198152182,3688.123633289844,82767.16390592112,3005.834974046895,525.2244000732735,72.92927854141443,26913149.044816658,10895713.802411374,7367896.165895866,599.773035106344,150.07511083427985,0,75.62776957163959,0,0,0,0,0,0,0,0,0,0,75.03755541713993,0,0,0,0,0,0,0.003880403788641448,0.0008388858974339079,0.0006520960893876403,0.0004772399941326571,0.0021612464049991053,0.0008608299915631886,0.0007732734244561419,0.0004998524207808677,0.008292722292251248,0.011350030704723029,0.0006699303269053282,0.000611334276827992,0.0009338688703246902
1720307851.233,0.028341495868950996,0.006123026119472401,0.005394246897800502,0.0031516024418232775,0.025010225483412835,0.00583253312442396,0.005255223890387001,0.0021614632514319362,0.03474811554332873,0.08875935960050386,0.005034558427774765,0.004138285617429866,0.006788912502957825,43703216.8532494,13187393.29897866,608899.2561822088,4315.066689241305,1199744.2190743235,15091400.552995391,12862801.253552949,507441.214781507,108169257.36624917,12938627.892747886,14376377.90969599,646752.6432484929,3063034.711225177,35989759.862656035,3429.017915279147,6835.028669826562,3775.6833530861413,107467.60860857215,3322.1013824884794,522.4109029954086,73.08673696982673,26899923.260696445,9084982.54453842,7107248.92966361,525.3880123870779,298.2216640273758,0,76.20039811731438,0,0,0,0,0,0,0,0,0,0,74.55541600684396,0,0,0,0,0,0,0.00430264773233188,0.0008358265132648443,0.0007962478977528987,0.0005185368534376089,0.002469084014391261,0.0008692920340296401,0.0008235425167579626,0.0004643480748163461,0.008259397788865423,0.011481379364190096,0.0006767669345958813,0.0006815110600786985,0.0008624584223647277
1720307856.233,0.03250518260611343,0.006456573154289046,0.006976546467876135,0.004134212566103323,0.0322863198384965,0.005930573066217448,0.00515428926403296,0.0018463513165296608,0.03560891759177028,0.08805685469346593,0.0046844760337156075,0.004995850084262612,0.006952980324158576,52860301.18223492,12921460.534946434,612638.1317458355,4241.263266891016,1227665.3328746536,14992464.107823027,10294772.136437386,513681.67383454007,82927857.90408526,15092067.718464091,14455354.918062435,841626.7345548423,3685487.9170621308,44765758.02230842,4104.6570949639245,6801.462664947271,3711.1053585296395,131784.54129021746,3375.3296220334014,522.7061418700891,0,27499310.834813498,10904814.350551115,7146255.3268458545,514.0377926781168,299.0435861867563,0,74.63012899934408,0,0,0,0,0,0,0,0,0,0,74.76089654668907,0,0,0,0,0,0,0.005029429849513062,0.0007672069067684733,0.0008840952269827661,0.0005229041883258836,0.002776475237948709,0.000882894793212436,0.0008739900314281901,0.0004713992320385678,0.00822962112394019,0.011544246793746714,0.000647121562537433,0.0007150794399562386,0.0007938388158683565
1720307861.233,0.03668355607035136,0.007243597506612656,0.007643243126618174,0.0051255028411147305,0.04125180208989515,0.005865265079882607,0.0053011923474663904,0.0021042513514979476,0.035174496770513194,0.08674568455701655,0.004696634171434775,0.0052087454459341315,0.007469937477702461,59080621.24350449,15736752.75141964,622584.4972436022,4150.850524791893,1279174.7137510653,14829915.009238124,10244941.744226128,511805.6012583847,109950499.60436486,12883586.775970008,14424828.114001049,857611.1920722822,4200043.952907599,51064404.37515898,5682.25958603851,6997.7631787519595,3631.9942091929065,165512.58013117427,3190.377857479259,520.1836027504128,0,27349805.200301785,10860678.422157247,7131163.871992492,596.9105217137861,292.25829468426684,0,75.76346114718014,0,0,0,0,74.31194325005896,0,0,0,0,0,73.06457367106671,0,0,0,0,0,0,0.005804978653496813,0.0008949402349278407,0.001056883646169115,0.0005244097898701444,0.004409865883021472,0.0009199125522251214,0.0008391079041995038,0.0004754965977765593,0.00830891546056715,0.013189208806130871,0.0006425035539118602,0.0006626378046091708,0.0008822671249162297
1720307866.233,0.04331486937952966,0.007608523150602302,0.008992919866932314,0.006093458673216872,0.04750825213104096,0.006138175936476949,0.005236910960990555,0.002072236517184243,0.03485622082899849,0.08609707578885285,0.004843635668789806,0.005756325863156947,0.007635716131964011,59965794.40911108,12970229.915732905,646043.3201118646,4204.645024104999,199577.54821931664,14808484.309150431,10117172.111025497,504346.4999020079,109031918.08574714,13239148.333824832,14754674.494599834,1058837.969890922,4281758.793056439,59309380.26919095,6438.956623466833,7262.2786013270215,3679.064396091874,173539.2617207253,3407.9620887369542,513.7706739297937,0,27127094.270747777,9302214.096136833,7294305.621711438,590.7869827819345,148.90484413341815,0,74.87158864496317,0,0,0,0,73.3958105613991,0,0,0,0,0,74.45242206670908,0,0,0,0,0,0,0.006808663817345851,0.0009069898453019252,0.0012190820540453496,0.0005793071615701613,0.004667465551793157,0.0009711522817074544,0.000890347633681837,0.00043984227788661364,0.008244480762872007,0.011658381881334634,0.0006341683432815901,0.0007470873293663672,0.0008509016259484109
1720307871.233,0.05587480674474958,0.008150260827330879,0.010296959415121255,0.007050484164850852,0.059254960525839936,0.0058615033691398035,0.005299390325152584,0.0018293975603193115,0.034966778231317636,0.08634363646732031,0.00469748902253458,0.006442391135232927,0.008142121745042911,66902360.99280364,15606254.724070307,640109.5577746078,4308.663310541739,1463100.5026942969,21948143.916781355,10278468.49404827,507729.12368822325,110337125.33707657,13212747.66836519,14476901.094123613,855139.5748530076,4329188.3051252365,66166431.48773681,6981.690218287788,7230.813124108417,3770.0803967240217,180276.73501862504,3294.4288548499526,521.8594153834953,0,27451188.947582282,11137660.0136127,7156944.569234113,666.9199457259158,150.54119117187645,0,75.07193783105149,0,0,0,0,74.55134505478505,0,0,0,0,0,75.27059558593822,0,0,0,0,0,0,0.009083704952024117,0.0011217863216027159,0.0016022279979276141,0.0007915398933347537,0.00564512273557147,0.0008468516958309823,0.0008604478604083288,0.0003996611533786935,0.00824900289294944,0.011678371981829085,0.0006533679725632938,0.0008318968151441831,0.0008238206321232804
