Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1058,0,4,4.749870486073337,1.9341940060257912,28.59081607311964,8649.0,3.4249726015035264,0.0,4,5,6,6,7,8,10,12,17,29,29
GET,/catalogue,5953,0,8,8.431541788102031,4.393373965285718,57.69401206634939,2795.0,19.271136008270787,0.0,8,9,9,10,11,12,14,15,21,58,58
GET,/category.html,5953,0,5,5.127225061316139,1.9056450109928846,57.01738700736314,11518.0,19.271136008270787,0.0,5,5,6,7,8,10,11,13,41,57,57
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,650,0,5,5.2693227662418325,2.0783450454473495,50.643961993046105,10364.0,2.1041892164246616,0.0,5,6,6,7,9,10,11,13,51,51,51
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,651,0,5,5.176468112845026,2.167756902053952,15.346475993283093,10364.0,2.1074264306037764,0.0,5,6,6,7,8,9,11,11,15,15,15
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,657,0,5,5.39232359768871,2.092916052788496,44.84776593744755,10364.0,2.126849715678466,0.0,5,6,6,7,9,10,12,13,45,45,45
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,642,0,5,5.3634965419479155,2.0771800773218274,47.34982899390161,10364.0,2.078291502991743,0.0,5,6,6,7,9,10,11,12,47,47,47
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,650,0,5,5.478067038795696,2.166526042856276,44.1741410177201,10364.0,2.1041892164246616,0.0,5,6,6,7,9,10,12,14,44,44,44
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,660,0,5,5.289828164721698,2.114578033797443,47.60739498306066,10364.0,2.1365613582158103,0.0,5,6,6,7,8,10,12,14,48,48,48
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,668,0,5,5.340204037576746,2.0584058947861195,36.042360006831586,10364.0,2.1624590716487293,0.0,5,6,6,7,8,10,13,14,36,36,36
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,666,0,5,5.2445616928634005,2.106404979713261,18.201599013991654,10364.0,2.1559846432904997,0.0,5,6,6,7,9,10,12,13,18,18,18
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,665,0,5,5.292197673833628,2.1103289909660816,37.64734498690814,10364.0,2.152747429111385,0.0,5,5,6,7,8,10,12,15,38,38,38
GET,/login,1058,0,61,61.327359534576466,52.528346073813736,79.37751803547144,13.0,3.4249726015035264,0.0,61,63,64,64,66,68,70,71,75,79,79
,Aggregated,19931,0,6,9.13338951086982,1.9056450109928846,79.37751803547144,7807.46380011038,64.52091580393837,0.0,6,7,8,9,11,56,62,64,70,75,79
