Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720330189,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720330190,1,,Aggregated,0.000000,0.000000,68,68,68,68,68,68,68,68,68,68,68,2,0,9.229294955730438,38.42774796066806,9.229294955730438,67.62620096560568,4331.0
1720330191,2,,Aggregated,0.000000,0.000000,34,34,68,68,68,68,68,68,68,68,68,6,0,11,32.671110840359084,7.27954797912389,67.62620096560568,5272.833333333333
1720330192,3,,Aggregated,0.000000,0.000000,34,66,68,68,68,68,68,68,68,68,68,8,0,11,33.63161587913055,7.210701005533338,67.62620096560568,5037.375
1720330193,4,,Aggregated,2.000000,0.000000,34,66,68,68,70,70,70,70,70,70,70,10,0,11,34.507465711794794,5.7657870929688215,70.25594299193472,4896.1
1720330194,5,,Aggregated,3.000000,0.000000,11,34,67,68,68,70,70,70,70,70,70,15,0,11,31.107886135578156,5.44307695236057,70.25594299193472,4795.733333333334
1720330195,6,,Aggregated,2.666667,0.000000,10,34,66,67,68,70,71,71,71,71,71,22,0,10,27.78393022758378,5.44307695236057,70.94251399394125,4964.727272727273
1720330196,7,,Aggregated,2.500000,0.000000,10,32,66,67,70,71,71,71,71,71,71,27,0,10,27.29689117728008,5.427102907560766,71.3247909443453,4896.259259259259
1720330197,8,,Aggregated,3.000000,0.000000,10,34,65,67,70,71,71,71,71,71,71,29,0,10,27.892080581233163,5.427102907560766,71.3247909443453,4857.275862068966
1720330198,9,,Aggregated,3.666667,0.000000,12,35,50,65,68,71,80,80,80,80,80,41,0,12,28.4040000221533,5.427102907560766,80.19410306587815,4694.195121951219
1720330199,10,,Aggregated,3.857143,0.000000,16,39,52,66,68,71,80,80,80,80,80,44,0,12,29.060638747813012,5.427102907560766,80.19410306587815,4571.0
1720330200,11,,Aggregated,3.625000,0.000000,19,37,41,65,68,71,71,80,80,80,80,54,0,17,29.297872496061718,5.346825928427279,80.19410306587815,4149.981481481482
1720330201,12,,Aggregated,4.555556,0.000000,19,37,39,50,68,71,72,80,80,80,80,67,0,19,28.44311492239584,3.5549619933590293,80.19410306587815,4734.895522388059
1720330202,13,,Aggregated,4.400000,0.000000,19,37,41,47,68,71,72,80,80,80,80,79,0,19,28.283223150227265,3.4102830104529858,80.19410306587815,4783.721518987341
1720330203,14,,Aggregated,5.200000,0.000000,32,39,45,63,68,71,100,120,120,120,120,90,2,31,30.995788937434554,3.4102830104529858,117.88153799716383,4492.822222222222
1720330204,15,,Aggregated,6.100000,0.000000,32,39,47,61,68,72,90,100,120,120,120,109,4,32,31.38333545365465,2.9898210195824504,117.88153799716383,4644.0
1720330205,16,,Aggregated,7.100000,0.000000,31,39,50,63,68,80,90,100,120,120,120,123,6,31,31.360571155309433,2.9898210195824504,117.88153799716383,4753.252032520325
1720330206,17,,Aggregated,8.000000,0.200000,19,38,47,58,68,72,90,100,120,120,120,142,7,17,30.046760268561858,2.9898210195824504,117.88153799716383,4744.830985915493
1720330207,18,,Aggregated,9.400000,0.400000,19,37,45,58,68,72,84,100,120,120,120,156,7,17,29.564807410889234,2.9898210195824504,117.88153799716383,4649.788461538462
1720330208,19,,Aggregated,10.100000,0.600000,32,37,43,52,68,71,84,100,120,120,120,166,7,31,29.865660945217247,2.9898210195824504,117.88153799716383,4421.861445783133
1720330209,20,,Aggregated,11.500000,0.700000,32,37,41,50,67,71,84,100,120,120,120,183,7,32,29.983698267647437,2.9898210195824504,117.88153799716383,4314.027322404371
1720330210,21,,Aggregated,12.700000,0.700000,31,36,39,47,66,71,84,100,120,120,120,197,7,31,29.16793449814928,2.9898210195824504,117.88153799716383,4388.1015228426395
1720330211,22,,Aggregated,12.500000,0.700000,32,36,40,48,66,71,84,90,120,120,120,210,8,32,29.756608038275903,2.9898210195824504,117.88153799716383,4200.033333333334
1720330212,23,,Aggregated,13.900000,0.700000,32,36,40,48,66,71,85,90,120,120,120,224,9,32,30.24970935231457,2.9898210195824504,117.88153799716383,4015.8839285714284
1720330213,24,,Aggregated,14.300000,0.700000,32,37,41,48,66,71,86,90,120,120,120,240,10,32,30.39212079893332,2.9898210195824504,117.88153799716383,4075.825
1720330214,25,,Aggregated,14.500000,0.900000,32,36,40,45,65,70,85,90,120,120,120,261,10,32,29.73300773539791,2.9898210195824504,117.88153799716383,4144.877394636015
1720330215,26,,Aggregated,15.000000,0.800000,32,36,40,45,66,71,85,90,120,120,120,277,11,32,29.869162837725927,2.9898210195824504,117.88153799716383,4104.927797833935
1720330216,27,,Aggregated,14.600000,0.600000,32,36,40,45,65,71,85,89,120,120,120,304,14,32,29.960293147795664,2.9898210195824504,117.88153799716383,4134.444078947368
1720330217,28,,Aggregated,14.800000,0.400000,31,36,40,45,65,71,85,89,120,120,120,316,14,31,29.748836771697043,2.9898210195824504,117.88153799716383,4095.4398734177216
1720330218,29,,Aggregated,15.500000,0.500000,31,36,39,44,65,70,85,89,120,120,120,343,15,31,29.443348640489116,2.9898210195824504,117.88153799716383,4127.516034985423
1720330219,30,,Aggregated,15.500000,0.700000,31,36,40,45,65,72,85,89,120,120,120,375,19,31,29.837640419291954,2.924571977928281,117.88153799716383,4180.856
1720330220,31,,Aggregated,17.000000,0.800000,30,35,39,44,65,71,85,89,120,120,120,400,19,30,29.16090733400779,2.924571977928281,117.88153799716383,4178.59
1720330221,32,,Aggregated,18.800000,1.200000,30,35,39,44,65,71,85,86,120,120,120,422,21,30,29.432666683580585,2.924571977928281,117.88153799716383,4057.31990521327
1720330222,33,,Aggregated,19.500000,1.200000,29,35,39,44,65,71,85,86,120,120,120,445,23,29,29.201400788040477,2.6560439728200436,117.88153799716383,4035.6876404494383
1720330223,34,,Aggregated,20.700000,1.300000,29,35,39,44,65,71,85,86,120,120,120,464,24,29,29.182435400234052,2.6560439728200436,117.88153799716383,3989.510775862069
1720330224,35,,Aggregated,22.000000,1.400000,29,34,38,43,64,71,85,86,120,120,120,495,24,29,28.807612415167945,2.6560439728200436,117.88153799716383,4145.731313131313
1720330225,36,,Aggregated,21.900000,1.300000,29,34,38,42,64,71,84,86,120,120,120,518,25,29,28.699883759205147,2.6560439728200436,117.88153799716383,4141.1003861003865
1720330226,37,,Aggregated,23.000000,1.400000,29,34,38,43,65,72,85,89,120,120,120,545,28,29,28.91476418195002,2.6560439728200436,117.88153799716383,4122.469724770643
1720330227,38,,Aggregated,24.300000,1.500000,29,34,39,44,65,78,85,90,120,120,120,587,33,29,29.11633717291235,2.6560439728200436,117.88153799716383,4190.344122657581
1720330228,39,,Aggregated,23.600000,1.400000,29,34,39,44,65,78,85,89,120,120,120,630,38,29,29.192872124997574,2.6560439728200436,117.88153799716383,4139.352380952381
1720330229,40,,Aggregated,25.700000,1.600000,29,34,39,44,65,78,85,89,120,120,120,653,40,29,29.2588537776412,2.6560439728200436,117.88153799716383,4127.5972434915775
1720330230,41,,Aggregated,27.600000,2.000000,28,34,38,44,65,78,85,89,120,120,120,691,42,28,28.856747886994867,2.6560439728200436,117.88153799716383,4117.7134587554265
1720330231,42,,Aggregated,27.100000,2.000000,28,34,38,44,65,74,84,89,120,120,120,726,44,28,28.605173158327236,2.6560439728200436,117.88153799716383,4150.838842975207
1720330232,43,,Aggregated,27.900000,2.100000,27,33,37,42,64,72,84,89,120,120,120,749,44,27,28.40261905375142,2.6560439728200436,117.88153799716383,4123.4953271028035
1720330233,44,,Aggregated,28.700000,2.200000,28,33,37,42,64,72,84,89,120,120,120,783,46,28,28.406649249151474,2.6560439728200436,117.88153799716383,4115.968071519796
1720330234,45,,Aggregated,29.400000,2.100000,28,33,37,42,64,74,84,86,120,120,120,818,49,28,28.44836603076491,2.6560439728200436,117.88153799716383,4075.2249388753057
1720330235,46,,Aggregated,30.700000,2.200000,28,33,37,42,64,74,84,86,120,120,120,850,52,28,28.41198926106753,2.6154869701713324,117.88153799716383,4041.4
1720330236,47,,Aggregated,31.400000,2.200000,27,32,37,41,64,74,84,86,120,120,120,882,54,27,28.36734995252797,2.6154869701713324,117.88153799716383,4047.046485260771
1720330237,48,,Aggregated,32.200000,2.500000,27,32,36,41,64,74,83,86,120,120,120,918,56,27,28.178514999718953,2.6154869701713324,117.88153799716383,4036.1666666666665
1720330238,49,,Aggregated,33.900000,2.800000,27,32,36,40,63,74,83,86,120,120,120,956,58,27,28.017734098866793,2.6154869701713324,117.88153799716383,4017.6851464435144
1720330239,50,,Aggregated,33.400000,2.600000,27,32,36,40,63,74,83,86,120,120,120,993,59,27,27.84176505124337,2.6154869701713324,117.88153799716383,4023.110775427996
1720330240,51,,Aggregated,32.900000,2.200000,27,31,36,39,63,74,83,86,100,120,120,1027,61,27,27.817323437199075,2.6154869701713324,117.88153799716383,3975.1489776046737
1720330241,52,,Aggregated,33.600000,2.000000,26,31,35,39,63,74,83,86,100,120,120,1073,65,26,27.83292482504213,2.6154869701713324,117.88153799716383,3929.5535880708294
1720330242,53,,Aggregated,34.300000,2.100000,26,31,35,39,63,74,83,86,100,120,120,1103,67,26,27.825509083494442,2.6154869701713324,117.88153799716383,3904.24569356301
1720330243,54,,Aggregated,34.200000,1.900000,26,31,35,39,63,74,83,86,100,120,120,1137,68,26,27.586410757217298,2.6154869701713324,117.88153799716383,3935.5540897097626
1720330244,55,,Aggregated,35.000000,2.100000,26,31,35,39,62,72,83,86,100,120,120,1179,69,26,27.442298445454067,2.6154869701713324,117.88153799716383,3920.6955046649705
1720330245,56,,Aggregated,36.100000,2.200000,26,31,35,39,62,74,83,85,100,120,120,1219,73,26,27.52633621066983,2.6154869701713324,117.88153799716383,3924.247744052502
1720330246,57,,Aggregated,35.600000,2.200000,26,31,35,39,63,75,83,86,100,120,120,1274,80,26,27.622754570079188,2.4095450062304735,117.88153799716383,3910.4858712715854
1720330247,58,,Aggregated,36.300000,2.200000,26,31,35,39,62,74,83,85,100,120,120,1322,83,26,27.486091137105674,2.392032998614013,117.88153799716383,3937.816187594554
1720330248,59,,Aggregated,36.800000,2.000000,26,30,34,39,62,74,83,86,100,120,120,1369,86,26,27.394823956869985,2.392032998614013,117.88153799716383,3959.4974433893353
1720330249,60,,Aggregated,39.700000,2.500000,26,30,34,39,62,74,83,85,100,120,120,1412,90,26,27.341720618758742,2.392032998614013,117.88153799716383,3964.1813031161473
1720330250,61,,Aggregated,40.700000,2.700000,26,30,34,38,62,72,83,85,100,120,120,1465,92,26,27.157093194208453,2.392032998614013,117.88153799716383,3999.4163822525597
1720330251,62,,Aggregated,41.400000,3.000000,26,30,34,38,62,73,83,85,100,120,120,1509,97,26,27.223260501878567,2.392032998614013,117.88153799716383,3977.446653412856
1720330252,63,,Aggregated,42.600000,3.100000,26,30,34,39,62,74,83,85,100,120,120,1570,104,26,27.214262157064642,2.2189399460330606,117.88153799716383,3988.1171974522294
1720330253,64,,Aggregated,44.500000,3.200000,26,30,34,38,62,74,82,85,100,120,120,1619,106,26,27.09773175275716,2.2189399460330606,117.88153799716383,4009.019147621989
1720330254,65,,Aggregated,45.200000,3.600000,26,30,34,38,62,74,82,85,100,120,120,1658,109,26,27.057862635988368,2.2189399460330606,117.88153799716383,4037.9360675512667
1720330255,66,,Aggregated,47.000000,3.800000,25,30,34,38,62,74,82,84,100,120,120,1717,116,25,27.10987511429942,2.2189399460330606,117.88153799716383,4017.7268491555037
1720330256,67,,Aggregated,48.500000,3.800000,25,30,34,38,62,74,82,84,100,120,120,1772,119,25,27.052470443007678,2.2189399460330606,117.88153799716383,4022.2962753950337
1720330257,68,,Aggregated,49.700000,4.100000,25,29,34,38,62,74,82,84,100,120,120,1818,122,25,27.00826656338436,2.2189399460330606,117.88153799716383,4025.786578657866
1720330258,69,,Aggregated,50.700000,4.400000,25,29,34,38,62,74,82,84,100,120,120,1869,125,25,26.910196663761973,2.2189399460330606,117.88153799716383,4043.353130016051
1720330259,70,,Aggregated,50.300000,4.100000,25,29,34,38,62,75,82,84,100,120,120,1917,130,25,27.033567757794636,2.2189399460330606,117.88153799716383,4013.8815858111634
1720330260,71,,Aggregated,50.400000,4.000000,25,29,33,38,62,74,82,84,100,120,120,1968,134,25,26.9598998848682,2.2189399460330606,117.88153799716383,3995.1260162601625
1720330261,72,,Aggregated,49.500000,3.800000,25,29,33,37,62,74,82,84,94,120,120,2019,136,25,26.85818643991408,2.1031779469922185,117.88153799716383,3989.0861812778603
1720330262,73,,Aggregated,51.500000,4.200000,25,29,33,37,62,74,81,84,94,120,120,2073,140,25,26.787460839869595,2.1031779469922185,117.88153799716383,3990.5330438977326
1720330263,74,,Aggregated,50.700000,4.200000,25,29,33,37,62,74,81,84,94,120,120,2124,144,25,26.752605969055598,2.1031779469922185,117.88153799716383,3993.2721280602636
1720330264,75,,Aggregated,50.600000,3.600000,25,29,33,37,62,74,81,84,94,120,120,2178,149,25,26.75695964260304,2.1031779469922185,117.88153799716383,3981.3108356290177
1720330265,76,,Aggregated,49.900000,3.700000,25,29,33,37,62,74,81,84,95,120,120,2228,152,25,26.72707436460403,2.1031779469922185,117.88153799716383,3950.438509874327
