Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1061,0,4,4.939142853578133,1.9914419390261173,69.00207500439137,8649.0,3.4347340530969532,0.0,4,5,6,6,8,9,10,12,44,69,69
GET,/catalogue,5951,0,8,8.359917970539332,4.407354979775846,76.22819195967168,2795.0,19.26494095191326,0.0,8,9,9,10,11,12,14,16,39,76,76
GET,/category.html,5951,0,5,5.152142678997494,1.9283449510112405,63.78600804600865,11518.0,19.26494095191326,0.0,5,5,6,7,8,10,11,13,50,64,64
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,639,0,5,5.294462840265196,2.1736070048063993,49.6599490288645,10364.0,2.0686098585569774,0.0,5,6,6,7,8,10,12,13,50,50,50
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,640,0,5,5.299272478987405,2.0481309620663524,41.06971598230302,10364.0,2.07184711968148,0.0,5,6,6,7,8,10,12,13,41,41,41
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,671,0,5,5.096827098099035,2.060742932371795,13.751538936048746,10364.0,2.1722022145410516,0.0,5,5,6,7,8,9,11,12,14,14,14
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,662,0,5,5.325896179041856,2.1204870427027345,21.419035969302058,10364.0,2.143066864420531,0.0,5,6,6,7,8,10,11,15,21,21,21
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,647,0,5,5.166704704735998,2.354322001338005,22.138361004181206,10364.0,2.094507947552996,0.0,5,5,6,7,8,9,11,12,22,22,22
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,651,0,4,5.061833936858425,2.073455019854009,17.474905005656183,10364.0,2.1074569920510053,0.0,4,5,6,6,8,9,11,13,17,17,17
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,650,0,4,5.162353841946102,2.2414940176531672,50.17374502494931,10364.0,2.104219730926503,0.0,4,5,6,7,8,10,12,13,50,50,50
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,657,0,4,5.020649276023144,2.144110039807856,39.867164101451635,10364.0,2.1268805587980193,0.0,4,5,6,6,8,9,10,12,40,40,40
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,687,0,5,5.145024696671372,1.8874660599976778,26.10942197497934,10364.0,2.2239983925330886,0.0,5,5,6,7,8,10,11,12,26,26,26
GET,/login,1061,0,61,61.69686058376416,19.33508098591119,99.74059194792062,13.0,3.4347340530969532,0.0,61,63,64,65,67,69,72,74,91,100,100
,Aggregated,19928,0,6,9.115732805215266,1.8874660599976778,99.74059194792062,7805.906312725813,64.51213968908208,0.0,6,7,8,9,11,57,63,65,73,91,100
