Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1036,0,4,4.887297436231783,1.9520459463819861,44.3402910605073,8649.0,3.353344508691871,0.0,4,5,6,6,7,9,11,13,36,44,44
GET,/catalogue,5934,0,8,8.538108693911651,4.139492986723781,51.29233899060637,2795.0,19.207284087430082,0.0,8,9,9,10,11,13,15,17,36,51,51
GET,/category.html,5935,0,5,5.217065959235162,1.8487849738448858,51.04884400498122,11518.0,19.210520906453915,0.0,5,5,6,7,8,10,12,14,49,51,51
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,647,0,5,5.113701814162319,2.1512790117412806,13.34687799680978,10364.0,2.0942219084205025,0.0,5,5,6,7,8,10,11,12,13,13,13
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,679,0,5,5.409617375600288,2.106545027345419,21.958688041195273,10364.0,2.197800117183186,0.0,5,6,6,7,9,10,14,16,22,22,22
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,678,0,5,5.381179020697509,2.1634530276060104,46.29412607755512,10364.0,2.194563298159352,0.0,5,6,6,7,8,10,13,15,46,46,46
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,667,0,5,5.441947845041171,2.169538987800479,55.04545895382762,10364.0,2.1589582888971797,0.0,5,6,6,7,9,10,12,15,55,55,55
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,631,0,5,5.326385251703936,2.1129329688847065,17.22648600116372,10364.0,2.042432804039161,0.0,5,6,6,7,8,10,12,12,17,17,17
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,640,0,5,5.216981644480256,2.124033053405583,18.13681295607239,10364.0,2.0715641752536658,0.0,5,5,6,7,8,10,12,13,18,18,18
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,622,0,5,5.3371825716622965,1.9541240762919188,50.98760197870433,10364.0,2.0133014328246563,0.0,5,5,6,7,9,10,12,14,51,51,51
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,640,0,5,5.3243145852320595,2.1018049446865916,42.126105981878936,10364.0,2.0715641752536658,0.0,5,6,6,7,8,10,12,15,42,42,42
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,683,0,5,5.195786719521341,2.092501032166183,16.67690696194768,10364.0,2.2107473932785213,0.0,5,6,6,7,8,10,12,14,17,17,17
GET,/login,1036,0,61,61.62671165039195,25.333326077088714,86.18304098490626,13.0,3.353344508691871,0.0,61,63,64,64,67,68,71,73,79,86,86
,Aggregated,19828,0,6,9.167474243584511,1.8487849738448858,86.18304098490626,7813.776477708291,64.17964760457762,0.0,6,7,8,9,11,56,62,65,71,79,86
