Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1996,0,5,5.139316337984261,1.9171909661963582,71.14878192078322,8649.0,6.4600525486666305,0.0,5,5,6,7,8,9,12,15,67,71,71
GET,/catalogue,11023,0,8,8.636109470452729,4.40073199570179,82.0126369362697,2795.0,35.67593148494603,0.0,8,9,9,10,12,14,16,19,65,75,82
GET,/category.html,11023,0,5,5.588398244728143,1.8199710175395012,75.71706303860992,11518.0,35.67593148494603,0.0,5,6,7,7,9,11,13,16,54,72,76
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,1177,0,5,5.718192899344092,2.050763927400112,68.90767195727676,10364.0,3.8093596441786692,0.0,5,6,7,7,9,11,13,16,55,69,69
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,1214,0,5,5.760698653857302,1.979400054551661,70.23317599669099,10364.0,3.929110117275195,0.0,5,6,7,7,9,11,14,16,65,70,70
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,1210,0,5,5.8325212567174916,2.072167000733316,49.789857934229076,10364.0,3.9161641201836788,0.0,5,6,7,8,10,11,14,16,47,50,50
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,1218,0,5,5.716911160191353,2.1355919307097793,73.47211695741862,10364.0,3.942056114366711,0.0,5,6,7,7,9,11,14,16,65,73,73
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,1237,0,5,5.669633226703307,2.091006957925856,75.89135400485247,10364.0,4.0035496005514135,0.0,5,6,7,7,9,11,14,15,43,76,76
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,1160,0,5,5.629461059539483,1.9688350148499012,47.84130095504224,10364.0,3.754339156539725,0.0,5,6,7,7,9,11,14,16,25,48,48
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,1230,0,5,5.7768278222387215,2.1075630793347955,36.21859510894865,10364.0,3.9808941056412603,0.0,5,6,7,8,9,11,14,16,31,36,36
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,1245,0,5,5.665742584418162,2.115498995408416,72.8086270391941,10364.0,4.029441594734447,0.0,5,6,7,7,9,11,14,15,45,73,73
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,1188,0,5,5.622577484264368,1.945276977494359,45.19732401240617,10364.0,3.844961136180339,0.0,5,6,7,7,9,11,13,17,22,45,45
GET,/login,1996,0,60,60.68532013880016,17.910687951371074,119.58318599499762,13.0,6.4600525486666305,0.0,60,62,63,64,66,68,71,75,110,120,120
,Aggregated,36917,0,6,9.489112159571757,1.8199710175395012,119.58318599499762,7796.178102229325,119.48184365687675,0.0,6,8,9,9,12,56,61,64,73,100,120
