Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1030,0,4,4.96011900283776,1.8856009701266885,45.54133699275553,8649.0,3.3335456782795942,0.0,4,5,6,6,7,9,10,12,42,46,46
GET,/catalogue,5975,0,8,8.516549233865446,4.0423329919576645,74.69791907351464,2795.0,19.33780138613648,0.0,8,9,9,10,11,12,15,16,48,75,75
GET,/category.html,5975,0,5,5.244268309773106,1.9443799974396825,65.467981970869,11518.0,19.33780138613648,0.0,5,5,6,7,8,10,12,13,44,65,65
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,672,0,5,5.478857656964378,2.355550997890532,56.82564398739487,10364.0,2.1748958211688225,0.0,5,6,6,7,8,10,13,15,57,57,57
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,631,0,5,5.336433804775522,2.110371016897261,32.69300400279462,10364.0,2.0422012844606057,0.0,5,6,6,7,9,10,12,14,33,33,33
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,667,0,5,5.316207304770041,2.2621500538662076,37.88385493680835,10364.0,2.15871356059465,0.0,5,6,6,7,9,10,11,12,38,38,38
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,646,0,5,5.308503073664676,2.104148967191577,17.13373395614326,10364.0,2.090748066183124,0.0,5,6,7,7,9,10,11,13,17,17,17
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,689,0,5,5.277949005854688,2.1558450534939766,46.39166290871799,10364.0,2.22991550712101,0.0,5,5,6,7,8,10,11,14,46,46,46
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,636,0,5,5.3478099022107495,2.1891219075769186,33.178023993968964,10364.0,2.0583835450347783,0.0,5,6,6,7,8,10,12,14,33,33,33
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,654,0,5,5.121608890076125,2.255778992548585,14.808084000833333,10364.0,2.1166396831018006,0.0,5,5,6,7,8,10,11,12,15,15,15
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,666,0,5,5.245889652577752,2.018194063566625,14.022536925040185,10364.0,2.155477108479815,0.0,5,6,6,7,8,9,10,11,14,14,14
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,669,0,5,5.206260832078109,2.213140018284321,24.584983941167593,10364.0,2.165186464824319,0.0,5,5,6,7,8,10,12,13,25,25,25
GET,/login,1030,0,61,61.83690438103564,53.264140035025775,96.4074230287224,13.0,3.3335456782795942,0.0,61,63,64,65,67,69,72,75,93,96,96
,Aggregated,19940,0,6,9.14794891800497,1.8856009701266885,96.4074230287224,7818.483199598796,64.53485516980108,0.0,6,7,8,9,11,56,62,65,72,93,96
