Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1642,0,4,4.733543366876666,2.020881976932287,15.620353980921209,8649.0,5.315353796956963,0.0,4,5,5,6,7,8,10,11,13,16,16
GET,/basket.html,1555,0,4,4.603744527381932,2.019082079641521,13.477409025654197,23388.0,5.033724210881898,0.0,4,5,5,6,7,8,9,10,12,13,13
POST,/cart,9489,0,24,24.70671680149803,14.81597893871367,83.39251694269478,0.0,30.717047612256163,0.0,24,26,27,28,30,33,37,40,60,83,83
GET,/catalogue,1628,0,8,8.396486095933664,4.605995025485754,38.58995495829731,2795.0,5.27003409345063,0.0,8,9,9,9,10,12,15,17,38,39,39
GET,/category.html,1629,0,5,5.138701119601951,2.147604012861848,43.90133393462747,11518.0,5.273271215129654,0.0,5,5,6,6,8,9,10,12,23,44,44
GET,/login,1642,0,58,58.322127490521645,49.87502901349217,82.17317401431501,13.0,5.315353796956963,0.0,58,59,60,61,63,64,67,70,79,82,82
POST,/orders,1542,1542,72,69.99743079987684,23.03106093313545,113.99798688944429,227.0,4.991641629054589,4.991641629054589,72,74,76,77,80,83,87,90,110,110,110
,Aggregated,19127,1542,22,24.840002708148866,2.019082079641521,113.99798688944429,3882.180164165839,61.916426354686855,4.991641629054589,22,25,28,31,60,71,76,79,89,110,110
