Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1994,0,5,5.127994176780351,1.8290149746462703,67.03197304159403,8649.0,6.453286359822516,0.0,5,5,6,7,8,10,12,13,63,67,67
GET,/catalogue,10990,0,8,8.603242426806446,4.330341937020421,69.90252493415028,2795.0,35.567511080466126,0.0,8,9,9,10,11,13,16,19,63,70,70
GET,/category.html,10990,0,5,5.595122670603948,1.9558400381356478,68.86568199843168,11518.0,35.567511080466126,0.0,5,6,7,7,9,11,14,16,47,68,69
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,1257,0,5,5.538990723792324,2.0746339578181505,52.887026919052005,10364.0,4.06809476143275,0.0,5,6,7,7,9,11,13,16,30,53,53
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,1217,0,5,5.76513688077717,2.092360984534025,38.919723010621965,10364.0,3.938640671967905,0.0,5,6,7,7,10,12,14,18,30,39,39
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,1246,0,5,5.526940226663251,2.074211952276528,22.815822972916067,10364.0,4.032494886829917,0.0,5,6,7,7,9,11,14,15,20,23,23
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,1206,0,5,5.742561271735413,2.112136920914054,69.55690600443631,10364.0,3.9030407973650725,0.0,5,6,7,7,9,11,14,16,65,70,70
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,1182,0,5,5.541741586402185,2.1509439684450626,23.28504400793463,10364.0,3.8253683436861654,0.0,5,6,7,7,9,11,14,15,22,23,23
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,1163,0,5,5.740729546389019,2.0538349635899067,60.823614010587335,10364.0,3.763877651190364,0.0,5,6,7,7,9,11,13,17,57,61,61
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,1171,0,5,5.930998314682626,2.141253906302154,64.84521192032844,10364.0,3.789768469083333,0.0,5,6,7,8,10,11,15,18,63,65,65
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,1208,0,5,5.669912885290891,2.0744859939441085,54.372780956327915,10364.0,3.9095135018383145,0.0,5,6,7,7,9,11,14,16,28,54,54
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,1196,0,5,5.832148520011193,2.070847898721695,71.64957700297236,10364.0,3.870677274998861,0.0,5,6,7,8,10,12,14,16,24,72,72
GET,/login,1994,0,60,60.90802502256296,51.84264597482979,123.41686501167715,13.0,6.453286359822516,0.0,60,62,63,64,66,68,71,77,120,120,120
,Aggregated,36814,0,6,9.493756301497116,1.8290149746462703,123.41686501167715,7795.399630575324,119.14307123896997,0.0,6,8,9,9,12,56,62,64,72,110,120
