Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1042,0,4,4.701605728392145,1.9676159135997295,15.197176951915026,8649.0,3.372836135212172,0.0,4,5,6,6,7,8,10,11,14,15,15
GET,/catalogue,5950,0,8,8.298745492410635,4.420637967996299,49.22038200311363,2795.0,19.259476971700984,0.0,8,9,9,9,11,12,14,15,43,49,49
GET,/category.html,5951,0,5,5.173838673918654,1.927523990161717,51.93843401502818,11518.0,19.262713858586984,0.0,5,5,6,7,8,10,11,13,42,52,52
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,617,0,4,5.180676613754715,2.101473044604063,44.439047924242914,10364.0,1.997159208662102,0.0,4,5,6,6,8,10,12,13,44,44,44
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,646,0,5,5.159310024842942,2.0809080451726913,15.173682011663914,10364.0,2.0910289283561068,0.0,5,5,6,7,8,9,11,12,15,15,15
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,681,0,5,5.3511183177601005,2.0632779924198985,26.04815794620663,10364.0,2.2043199693661126,0.0,5,6,6,7,8,10,13,13,26,26,26
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,626,0,5,5.250573896738989,2.0264689810574055,46.49710399098694,10364.0,2.0262911906361034,0.0,5,5,6,7,8,9,11,12,46,46,46
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,697,0,5,5.147605590085356,2.229077974334359,36.88660194166005,10364.0,2.256110159542115,0.0,5,5,6,6,8,10,12,13,37,37,37
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,662,0,5,5.237630843832031,2.1054589888080955,53.962409030646086,10364.0,2.1428191185321093,0.0,5,5,6,7,8,9,11,13,54,54,54
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,680,0,5,5.37481251402128,2.0538789685815573,46.96511791553348,10364.0,2.2010830824801126,0.0,5,5,6,7,9,10,12,14,47,47,47
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,657,0,5,5.178651650354006,2.1153120324015617,14.156749937683344,10364.0,2.1266346841021084,0.0,5,6,6,7,8,9,11,12,14,14,14
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,641,0,5,5.362678018461058,2.1027260227128863,44.6051029721275,10364.0,2.074844493926106,0.0,5,6,6,7,8,10,12,13,45,45,45
GET,/login,1042,0,61,61.444263521630155,53.58969105873257,83.37993104942143,13.0,3.372836135212172,0.0,61,62,64,64,66,68,71,73,81,83,83
,Aggregated,19892,0,6,9.053957567660454,1.927523990161717,83.37993104942143,7813.182183792479,64.38815393631529,0.0,6,7,8,9,11,56,62,64,71,81,83
