Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720336582,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720336583,1,,Aggregated,0.000000,0.000000,71,71,71,71,71,71,71,71,71,71,71,2,0,10.32074901740998,40.73056497145444,10.32074901740998,71.1403809254989,4331.0
1720336584,2,,Aggregated,0.000000,0.000000,28,28,69,69,71,71,71,71,71,71,71,6,0,10,32.475598835541554,7.132443017326295,71.1403809254989,5272.833333333333
1720336585,3,,Aggregated,0.000000,0.000000,10,28,61,61,69,71,71,71,71,71,71,11,0,10,25.986366905272007,5.7526209857314825,71.1403809254989,5906.909090909091
1720336586,4,,Aggregated,2.000000,0.000000,10,28,61,66,69,71,71,71,71,71,71,13,0,10,27.60677199022701,5.7526209857314825,71.1403809254989,5664.461538461538
1720336587,5,,Aggregated,3.000000,0.000000,10,14,61,66,71,75,75,75,75,75,75,20,0,10,24.01126649347134,4.564560018479824,74.8812120873481,6064.5
1720336588,6,,Aggregated,3.666667,0.000000,9,12,14,61,71,72,75,75,75,75,75,29,0,9,21.056162349976084,3.993299091234803,74.8812120873481,6319.137931034483
1720336589,7,,Aggregated,3.250000,0.000000,9,12,14,61,69,72,75,75,75,75,75,35,0,9,20.551334910227784,3.993299091234803,74.8812120873481,6301.228571428572
1720336590,8,,Aggregated,4.000000,0.000000,8,11,13,28,68,71,75,75,75,75,75,43,0,8,19.28515329978667,2.9280950548127294,74.8812120873481,6627.302325581395
1720336591,9,,Aggregated,4.833333,0.000000,8,11,13,28,68,71,75,75,75,75,75,50,0,7,18.7282967986539,2.9280950548127294,74.8812120873481,6652.52
1720336592,10,,Aggregated,5.000000,0.000000,8,10,12,14,68,71,72,75,75,75,75,60,0,7,17.792338447179645,2.719225944019854,74.8812120873481,6749.25
1720336593,11,,Aggregated,5.375000,0.000000,8,11,13,14,66,69,72,75,75,75,75,72,0,8,17.240916315737802,2.719225944019854,74.8812120873481,6916.833333333333
1720336594,12,,Aggregated,5.555556,0.000000,8,11,13,14,66,68,72,75,75,75,75,82,0,8,16.887818544069532,2.719225944019854,74.8812120873481,6955.378048780488
1720336595,13,,Aggregated,6.000000,0.000000,8,11,12,14,66,68,72,75,75,75,75,90,0,8,16.78281602863636,2.719225944019854,74.8812120873481,6981.7444444444445
1720336596,14,,Aggregated,7.000000,0.000000,9,11,13,14,66,68,71,72,75,75,75,109,0,9,16.353741772002927,2.719225944019854,74.8812120873481,7048.642201834862
1720336597,15,,Aggregated,7.600000,0.000000,8,10,12,14,64,68,71,72,75,75,75,123,0,8,15.698201456523645,2.719225944019854,74.8812120873481,7119.284552845528
1720336598,16,,Aggregated,7.900000,0.000000,8,10,12,13,64,68,71,72,75,75,75,134,0,8,15.524379858649823,2.719225944019854,74.8812120873481,7199.850746268657
1720336599,17,,Aggregated,9.600000,0.000000,8,10,12,13,63,68,70,72,75,75,75,153,0,8,14.834840963838099,2.719225944019854,74.8812120873481,7220.424836601307
1720336600,18,,Aggregated,10.300000,0.000000,8,10,11,13,63,68,70,72,75,75,75,165,0,8,14.599270566197282,2.719225944019854,74.8812120873481,7298.163636363636
1720336601,19,,Aggregated,10.500000,0.000000,8,10,11,12,63,68,70,72,75,75,75,183,0,8,14.49330256618254,2.719225944019854,74.8812120873481,7292.579234972678
