Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720264351,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720264352,1,,Aggregated,0.000000,0.000000,76,76,76,76,76,76,76,76,76,76,76,2,0,10.452997987158597,43.09722897596657,10.452997987158597,75.74145996477455,4331.0
1720264353,2,,Aggregated,0.000000,0.000000,66,66,76,76,76,76,76,76,76,76,76,4,0,10,39.70357423531823,6.418457953259349,75.74145996477455,4331.0
1720264354,3,,Aggregated,0.000000,0.000000,12,30,66,69,76,76,76,76,76,76,76,10,0,10,28.891596174798906,3.71291593182832,75.74145996477455,5461.2
1720264355,4,,Aggregated,2.000000,0.000000,12,33,66,68,69,76,76,76,76,76,76,13,0,12,30.44499997765972,3.71291593182832,75.74145996477455,4867.2307692307695
1720264356,5,,Aggregated,2.000000,0.000000,29,33,66,66,69,76,76,76,76,76,76,16,0,12,30.993356289400253,3.71291593182832,75.74145996477455,4496.0
1720264357,6,,Aggregated,3.333333,0.000000,10,29,64,66,69,70,76,76,76,76,76,24,0,10,25.926508572107803,3.340924042277038,75.74145996477455,5147.375
1720264358,7,,Aggregated,3.250000,0.000000,10,30,42,66,70,70,76,76,76,76,76,29,0,10,26.047104467830525,3.340924042277038,75.74145996477455,5052.137931034483
1720264359,8,,Aggregated,3.200000,0.000000,12,36,42,66,69,70,76,76,76,76,76,34,0,10,27.730529987499775,3.340924042277038,75.74145996477455,4563.941176470588
1720264360,9,,Aggregated,4.000000,0.000000,12,36,48,66,69,70,76,76,76,76,76,39,0,12,29.334337432653857,3.340924042277038,75.74145996477455,4200.923076923077
1720264361,10,,Aggregated,4.142857,0.000000,12,36,45,64,68,70,76,76,76,76,76,48,0,12,28.22654835229817,3.340924042277038,75.74145996477455,4190.083333333333
1720264362,11,,Aggregated,4.250000,0.000000,14,36,44,48,67,70,70,76,76,76,76,59,0,14,28.206907187083388,3.340924042277038,75.74145996477455,4591.1016949152545
1720264363,12,,Aggregated,4.800000,0.000000,18,38,44,48,67,70,76,120,120,120,120,71,1,18,29.542979535082697,3.340924042277038,119.89984498359263,4465.521126760564
1720264364,13,,Aggregated,4.800000,0.000000,29,41,44,48,67,70,76,120,120,120,120,79,1,29,29.915513391193898,3.340924042277038,119.89984498359263,4304.139240506329
