Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720310374,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720310375,1,,Aggregated,0.000000,0.000000,63,63,63,63,63,63,63,63,63,63,63,2,0,8.245770004577935,35.42744746664539,8.245770004577935,62.609124928712845,4331.0
1720310376,2,,Aggregated,0.000000,0.000000,28,28,63,63,87,87,87,87,87,87,87,6,0,10,33.82693568710238,7.273799041286111,86.80782909505069,5272.833333333333
1720310377,3,,Aggregated,0.000000,0.000000,28,63,67,67,87,87,87,87,87,87,87,8,0,10,34.63503438979387,7.010914967395365,86.80782909505069,5037.375
1720310378,4,,Aggregated,2.000000,0.000000,10,28,63,67,70,87,87,87,87,87,87,14,0,8,27.799217637428747,6.365198991261423,86.80782909505069,5541.928571428572
1720310379,5,,Aggregated,3.000000,0.000000,10,16,63,67,70,87,87,87,87,87,87,18,0,8,26.714486212262678,6.365198991261423,86.80782909505069,5943.166666666667
1720310380,6,,Aggregated,2.666667,0.000000,8,11,28,67,67,70,87,87,87,87,87,25,0,8,23.5456286650151,4.021945060230792,86.80782909505069,6185.16
1720310381,7,,Aggregated,3.500000,0.000000,8,10,16,63,67,70,87,87,87,87,87,33,0,8,21.2027202642551,3.522856975905597,86.80782909505069,6443.787878787879
1720310382,8,,Aggregated,3.600000,0.000000,8,10,16,63,67,70,87,87,87,87,87,38,0,7,20.886947860402103,3.522856975905597,86.80782909505069,6473.263157894737
1720310383,9,,Aggregated,4.166667,0.000000,7,10,11,28,67,70,87,87,87,87,87,49,0,7,19.10735536556767,3.2842960208654404,86.80782909505069,6576.775510204082
1720310384,10,,Aggregated,4.714286,0.000000,7,9,11,16,67,70,74,87,87,87,87,57,0,7,18.423419139396987,3.2842960208654404,86.80782909505069,6671.543859649123
1720310385,11,,Aggregated,4.750000,0.000000,7,9,11,16,67,67,74,87,87,87,87,63,0,7,18.227444726988555,3.2842960208654404,86.80782909505069,6729.857142857143
1720310386,12,,Aggregated,5.444444,0.000000,7,9,11,12,66,67,74,87,87,87,87,72,0,7,17.598490816049484,3.2842960208654404,86.80782909505069,6838.347222222223
1720310387,13,,Aggregated,5.700000,0.000000,7,9,11,12,66,67,74,87,87,87,87,85,0,7,16.73542486695463,2.993473084643483,86.80782909505069,6858.2588235294115
1720310388,14,,Aggregated,6.100000,0.000000,7,9,11,12,67,70,74,87,87,87,87,98,0,7,16.757811477873474,2.993473084643483,86.80782909505069,6880.683673469388
1720310389,15,,Aggregated,6.600000,0.000000,7,9,11,12,67,69,74,74,87,87,87,107,0,7,16.500644204119727,2.993473084643483,86.80782909505069,6941.0
1720310390,16,,Aggregated,7.700000,0.000000,7,9,10,11,66,68,74,74,87,87,87,122,0,7,15.71718735818858,2.993473084643483,86.80782909505069,7000.049180327869
1720310391,17,,Aggregated,8.400000,0.000000,7,9,10,11,66,68,74,74,87,87,87,135,0,7,15.336950438062626,2.993473084643483,86.80782909505069,7092.051851851852
