Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720303342,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720303343,1,,Aggregated,0.000000,0.000000,67,67,67,67,67,67,67,67,67,67,67,2,0,10.055977967567742,38.681524980347604,10.055977967567742,67.30707199312747,4331.0
1720303344,2,,Aggregated,0.000000,0.000000,27,27,67,67,68,68,68,68,68,68,68,6,0,11,31.863578828051686,7.236009929329157,68.33719206042588,5272.833333333333
1720303345,3,,Aggregated,0.000000,0.000000,11,27,67,67,68,68,68,68,68,68,68,10,0,10,28.089470299892128,6.138689001090825,68.33719206042588,5461.2
1720303346,4,,Aggregated,2.000000,0.000000,11,39,67,67,68,69,69,69,69,69,69,13,0,11,30.374359232015333,5.968049052171409,69.0741379512474,4867.2307692307695
1720303347,5,,Aggregated,3.000000,0.000000,11,35,67,67,69,75,75,75,75,75,75,18,0,11,29.34096254951631,5.968049052171409,74.90862195845693,4791.611111111111
1720303348,6,,Aggregated,3.333333,0.000000,11,35,39,67,68,69,75,75,75,75,75,25,0,11,26.595761850476265,5.030594067648053,74.90862195845693,4941.48
1720303349,7,,Aggregated,3.250000,0.000000,11,39,40,63,68,69,75,75,75,75,75,29,0,11,28.07174579657871,5.030594067648053,74.90862195845693,4558.586206896552
1720303350,8,,Aggregated,3.600000,0.000000,11,35,40,63,67,69,75,75,75,75,75,36,0,11,26.41921630452594,5.030594067648053,74.90862195845693,4707.972222222223
1720303351,9,,Aggregated,4.166667,0.000000,12,39,40,63,67,69,75,75,75,75,75,43,0,12,27.714931086615422,4.334805998951197,74.90862195845693,4686.906976744186
1720303352,10,,Aggregated,4.500000,0.000000,27,39,50,63,68,71,75,120,120,120,120,55,1,27,30.996672595343128,4.334805998951197,121.74152699299157,4243.654545454546
1720303353,11,,Aggregated,4.777778,0.000000,12,39,46,63,68,69,75,120,120,120,120,64,1,12,29.68875185433717,4.334805998951197,121.74152699299157,4594.953125
1720303354,12,,Aggregated,4.777778,0.000000,12,39,44,52,68,71,83,120,120,120,120,71,1,12,29.873397050451644,4.334805998951197,121.74152699299157,4465.521126760564
1720303355,13,,Aggregated,5.200000,0.000000,27,40,46,52,68,71,83,120,120,120,120,80,1,12,29.93719840887934,4.181426949799061,121.74152699299157,4542.6875
1720303356,14,,Aggregated,6.500000,0.100000,35,41,48,62,68,75,90,120,120,120,120,98,3,31,31.603494771917788,4.181426949799061,121.74152699299157,4270.214285714285
1720303357,15,,Aggregated,7.000000,0.100000,31,40,47,55,67,71,86,90,120,120,120,109,3,31,30.735343548366714,3.943558083847165,121.74152699299157,4395.935779816514
1720303358,16,,Aggregated,7.600000,0.100000,32,40,46,52,67,71,86,90,120,120,120,118,3,31,30.699255030752177,3.943558083847165,121.74152699299157,4255.35593220339
1720303359,17,,Aggregated,8.800000,0.300000,32,39,45,51,67,71,86,90,120,120,120,136,4,31,30.614815945120746,3.943558083847165,121.74152699299157,4442.35294117647
1720303360,18,,Aggregated,9.000000,0.300000,32,39,45,55,67,75,84,90,120,120,120,153,6,32,30.886511618174076,3.143512993119657,121.74152699299157,4520.843137254902
1720303361,19,,Aggregated,9.600000,0.300000,31,39,45,55,67,75,84,90,120,120,120,169,7,31,30.430501910372907,3.0529210343956947,121.74152699299157,4450.763313609467
1720303362,20,,Aggregated,10.500000,0.400000,31,39,45,55,67,71,84,90,120,120,120,184,9,31,30.283572602733646,3.0529210343956947,121.74152699299157,4387.201086956522
1720303363,21,,Aggregated,12.000000,0.600000,31,39,42,50,67,70,83,86,120,120,120,201,9,31,29.829137680000297,3.0529210343956947,121.74152699299157,4272.865671641791
1720303364,22,,Aggregated,12.300000,0.700000,31,38,42,48,66,70,83,86,120,120,120,212,9,31,29.841212531055305,3.0529210343956947,121.74152699299157,4159.5330188679245
1720303365,23,,Aggregated,12.900000,0.800000,31,37,40,47,66,69,83,86,120,120,120,227,9,31,29.64652798370364,3.0529210343956947,121.74152699299157,4088.9162995594716
1720303366,24,,Aggregated,13.500000,0.800000,30,37,40,47,66,69,84,88,120,120,120,243,10,30,29.828862441845484,3.0529210343956947,121.74152699299157,3950.814814814815
1720303367,25,,Aggregated,14.000000,0.800000,30,36,40,45,65,69,83,88,120,120,120,262,10,30,29.435619523922934,3.0529210343956947,121.74152699299157,4074.4274809160306
1720303368,26,,Aggregated,14.500000,0.800000,30,35,40,45,65,69,83,88,120,120,120,277,10,30,29.34892260677951,3.0529210343956947,121.74152699299157,3988.4043321299637
1720303369,27,,Aggregated,14.500000,0.700000,30,35,40,45,65,69,82,86,120,120,120,307,13,30,29.582841743120518,2.3758530151098967,121.74152699299157,3959.345276872964
