Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2017,0,4,5.038761411378891,1.9205249845981598,66.43615907523781,8649.0,6.526634112605376,0.0,4,5,6,6,8,9,11,14,59,66,66
GET,/catalogue,10957,0,8,8.5123510845082,3.7415619008243084,86.10349998343736,2795.0,35.45479919277001,0.0,8,9,9,10,11,13,15,18,57,70,86
GET,/category.html,10959,0,5,5.538267534297904,1.8756589852273464,72.73713499307632,11518.0,35.46127081806759,0.0,5,6,7,7,9,11,13,15,51,71,73
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,1203,0,5,5.717814089621998,2.126866951584816,64.35044307727367,10364.0,3.8926826164919524,0.0,5,6,7,7,9,11,14,17,64,64,64
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,1243,0,5,5.551670796248375,2.078933990560472,87.81949197873473,10364.0,4.022115122443472,0.0,5,6,7,7,9,11,13,15,22,88,88
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,1263,0,5,5.674163984932648,2.0887929713353515,69.52633406035602,10364.0,4.086831375419232,0.0,5,6,7,7,9,12,14,15,53,70,70
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,1193,0,5,5.667504384057489,2.142978017218411,59.87571901641786,10364.0,3.8603244900040727,0.0,5,6,7,7,9,11,13,15,26,60,60
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,1170,0,5,5.580142305260445,2.094388008117676,49.81334100011736,10364.0,3.785900799081949,0.0,5,6,7,7,9,11,13,14,44,50,50
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,1209,0,5,5.569170239825199,1.9338619895279408,55.98254001233727,10364.0,3.9120974923846803,0.0,5,6,7,7,9,11,13,14,24,56,56
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,1165,0,5,5.672780946076972,2.0384120289236307,42.27161698509008,10364.0,3.769721735838009,0.0,5,6,7,7,9,11,14,17,29,42,42
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,1184,0,5,5.506137612895612,2.1395100047811866,48.485618899576366,10364.0,3.8312021761649806,0.0,5,6,7,7,9,10,13,15,23,48,48
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,1193,0,5,5.5837109842051165,2.1573009435087442,47.5156829925254,10364.0,3.8603244900040727,0.0,5,6,7,7,9,10,13,14,21,48,48
GET,/login,2017,0,60,60.92447065638612,51.09608604107052,118.29521099571139,13.0,6.526634112605376,0.0,60,62,63,64,66,68,71,74,110,120,120
,Aggregated,36773,0,6,9.457208279765583,1.8756589852273464,118.29521099571139,7790.808555189949,118.99053853388077,0.0,6,8,8,9,12,56,62,64,72,110,120
