Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1047,0,4,4.81363499851554,2.0029160659760237,38.66915893740952,8649.0,3.3891736807655533,0.0,4,5,6,6,7,9,10,11,37,39,39
GET,/catalogue,5965,0,8,8.592069173081054,3.742869012057781,55.243624025024474,2795.0,19.308902584304228,0.0,8,9,9,10,11,12,14,17,47,55,55
GET,/category.html,5965,0,5,5.234112280689505,1.9543439848348498,49.8887209687382,11518.0,19.308902584304228,0.0,5,5,6,7,8,10,12,13,39,50,50
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,729,0,5,5.354276849008044,2.2071569692343473,38.87637297157198,10364.0,2.35979714735252,0.0,5,6,7,7,8,10,12,14,39,39,39
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,606,0,5,5.360979756083733,2.221041009761393,24.838377023115754,10364.0,1.961642073107856,0.0,5,6,6,7,9,10,12,14,25,25,25
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,667,0,5,5.307844463865673,2.0973460050299764,50.30973500106484,10364.0,2.159101093668218,0.0,5,5,6,7,9,10,13,14,50,50,50
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,701,0,5,5.143383121783559,1.9219440873712301,14.42169095389545,10364.0,2.26916021988219,0.0,5,5,6,7,8,9,11,12,14,14,14
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,634,0,5,5.373323039513093,2.189391991123557,37.540748016908765,10364.0,2.052279000578186,0.0,5,6,6,7,9,10,12,15,38,38,38
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,664,0,5,5.1924459249095385,2.2345500765368342,25.104215019382536,10364.0,2.1493899942963965,0.0,5,5,6,7,8,10,11,13,25,25,25
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,646,0,5,5.383905868338646,2.28311400860548,42.19349299091846,10364.0,2.0911233980654704,0.0,5,6,6,7,8,10,12,13,42,42,42
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,630,0,5,5.393308401477361,2.1673080045729876,39.434623904526234,10364.0,2.0393308680824247,0.0,5,6,6,7,8,10,15,17,39,39,39
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,641,0,5,5.333980665630813,2.091845031827688,42.84587304573506,10364.0,2.0749382324457684,0.0,5,6,6,7,8,10,12,13,43,43,43
GET,/login,1047,0,62,61.983493572579555,52.910321042872965,87.22703100647777,13.0,3.3891736807655533,0.0,62,63,64,65,67,69,72,74,86,87,87
,Aggregated,19942,0,6,9.219585365474794,1.9219440873712301,87.22703100647777,7811.66939123458,64.55291455761859,0.0,6,8,8,9,11,56,63,65,72,86,87
