Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1039,0,4,4.9430426710784525,2.0012330496683717,47.26215696427971,8649.0,3.362862530508281,0.0,4,5,6,6,7,9,11,12,43,47,47
GET,/catalogue,5958,0,8,8.530145952600446,4.671395057812333,68.387939943932,2795.0,19.283864250980116,0.0,8,9,9,10,11,12,14,16,42,68,68
GET,/category.html,5958,0,5,5.31341245580579,1.942923991009593,67.41345999762416,11518.0,19.283864250980116,0.0,5,6,6,7,9,10,12,14,46,67,67
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,663,0,5,5.228363733062995,2.158756018616259,19.715482951141894,10364.0,2.145888217254081,0.0,5,6,6,7,8,9,11,12,20,20,20
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,638,0,5,5.374827963040214,2.2653168998658657,21.90710895229131,10364.0,2.0649723719579245,0.0,5,6,7,7,9,10,12,13,22,22,22
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,660,0,5,5.3402252283624625,2.2214349592104554,16.92566298879683,10364.0,2.1361783158185426,0.0,5,6,6,7,9,10,12,15,17,17,17
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,704,0,5,5.368975852682277,2.2188060684129596,42.145460029132664,10364.0,2.2785902035397787,0.0,5,6,6,7,9,10,12,13,42,42,42
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,633,0,5,5.382775137970433,1.9805401097983122,21.683682105503976,10364.0,2.0487892028986927,0.0,5,6,6,7,9,10,14,16,22,22,22
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,650,0,5,5.387269595566277,1.9976249895989895,46.02954292204231,10364.0,2.1038119777000794,0.0,5,6,7,7,8,10,12,13,46,46,46
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,654,0,5,5.242704389800548,2.1184090292081237,29.741976060904562,10364.0,2.116758512947465,0.0,5,5,6,7,8,10,11,13,30,30,30
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,661,0,5,5.173232097815547,1.977222040295601,20.916264969855547,10364.0,2.1394149496303885,0.0,5,5,6,7,8,10,12,13,21,21,21
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,647,0,5,5.160972184517422,2.0659660222008824,21.47328096907586,10364.0,2.094102076264541,0.0,5,5,6,7,8,10,12,12,21,21,21
GET,/login,1039,0,61,61.547980838431954,21.214221022091806,104.41532207187265,13.0,3.362862530508281,0.0,61,63,64,65,67,68,71,73,85,100,100
,Aggregated,19904,0,6,9.187115829005998,1.942923991009593,104.41532207187265,7813.902331189711,64.42195939098828,0.0,6,8,8,9,11,56,62,65,72,85,100
