Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1045,0,4,4.998347374530393,1.930577913299203,40.49354302696884,8649.0,3.381318130948388,0.0,4,5,6,6,8,9,11,13,39,40,40
GET,/catalogue,5995,0,8,8.532853297977782,4.4799200259149075,73.87209997978061,2795.0,19.398088224914435,0.0,8,9,9,10,11,12,14,17,44,74,74
GET,/category.html,5997,0,5,5.312165489251175,1.8696329789236188,67.22084805369377,11518.0,19.404559647174622,0.0,5,6,6,7,8,10,12,14,35,67,67
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,665,0,5,5.231793123276386,2.2721909917891026,15.788372955285013,10364.0,2.1517479015126106,0.0,5,5,6,7,8,9,11,12,16,16,16
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,638,0,5,5.280166202579511,2.131866058334708,63.3457429939881,10364.0,2.0643837010000685,0.0,5,5,6,7,8,10,12,14,63,63,63
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,670,0,5,5.276322288181522,2.1323380060493946,21.150110056623816,10364.0,2.167926457163081,0.0,5,5,6,7,8,10,11,13,21,21,21
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,650,0,5,5.3998466262307305,2.162987017072737,68.92112991772592,10364.0,2.103212234561198,0.0,5,6,6,7,8,10,12,15,69,69,69
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,642,0,5,5.407914361188252,2.0360599737614393,24.41999700386077,10364.0,2.077326545520445,0.0,5,6,7,7,9,10,12,14,24,24,24
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,667,0,5,5.610671990119602,2.0899599185213447,41.00830899551511,10364.0,2.1582193237727987,0.0,5,6,6,7,9,10,12,16,41,41,41
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,662,0,5,5.408745770254018,2.0646449411287904,42.31849103234708,10364.0,2.142040768122328,0.0,5,5,6,7,9,10,12,16,42,42,42
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,693,0,5,5.394858204992152,2.0952560007572174,44.18313899077475,10364.0,2.242347813155247,0.0,5,6,6,7,9,10,12,14,44,44,44
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,661,0,5,5.221065201087884,2.0516569493338466,37.0670190313831,10364.0,2.1388050569922337,0.0,5,5,6,7,8,10,11,13,37,37,37
GET,/login,1044,0,61,61.594527261822314,51.60137498751283,113.09421400073916,13.0,3.378082419818294,0.0,61,63,64,65,66,69,71,74,94,110,110
,Aggregated,20029,0,6,9.20749642536714,1.8696329789236188,113.09421400073916,7814.984272804433,64.80805822465575,0.0,6,7,8,9,11,56,62,65,71,86,110
