time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720299516.698,0.012166391159546338,0.0051775269443474735,0.002259520064819198,0.0008238823367470548,0.003563975548499364,0.0070734169651812265,0.005662818763842102,0.001920119014046799,0.004567356546912678,0.09614746277136424,0.00453586310307014,0.0032855188365700744,0.006648104318389755,29580142.320572842,7803750.344498135,345223.8447252467,2180.082957089895,1087137.7572071832,3374.6955151167795,13135314.213396363,505904.65311367734,133405322.11313699,10946160.749292092,7283574.269005849,624080.1968991971,1235320.6221408967,14612883.74932929,677.3108934903632,223.73547940715926,0,5584.485944423515,3301.3325691359796,457.38958887792893,731.0760883145626,810.1557161865718,7382271.981412908,224.56140350877195,14054.86588936996,299.79871912168346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001736856025026736,0.000398367359794764,0.00033661357091108304,0.0001877084535753509,0.0005670809724834359,0.0013853394831957735,0.000612341635147792,0.00039339973247479886,0.0006840763556414842,0.00959563477667265,0.000638106989550942,0.0006420602121581248,0.0007597137513095271
1720299521.698,0.01580051359144841,0.005575599978154809,0.0029856500213098457,0.0011238577743848312,0.006092671871069748,0.0071370353044367865,0.0057509267297180654,0.0019292641744211212,0.004696180887186073,0.09590904882836897,0.004887153472373898,0.0034573684577933698,0.007001133633255352,29362089.40969034,7734991.62601034,337138.7981247337,3779451.9049817137,1102412.5911818605,3293.32651121994,12690338.319907939,677717.6657289187,161654222.14152128,10763284.7786126,14492242.556598965,832426.1473473186,1217375.1304660789,14506171.399184516,1193.0386659870385,509.16323341383725,0,19796.32757195731,3293.32651121994,662.83084004603,664.7911707422636,966.8621647631327,7259027.501650811,7159576.61789328,13929.97780482566,368.5441785135865,0,74.5649166241899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023932527815652303,0.0005272440481850703,0.0003690845390492974,0.00023018851852787988,0.0010364975385395612,0.0013926216635914831,0.0005400510662609065,0.0004072126934226719,0.0006530317458605513,0.007958545079571394,0.0006875609957140012,0.0006602895557771796,0.000768297352661995
1720299526.698,0.02275352076901751,0.005641818417106952,0.003254858918830756,0.0015170054816529388,0.009614829369795014,0.006694852794745899,0.0056639162678565,0.001716305334576909,0.004934748461991141,0.09572579117361435,0.004694111393174512,0.0036177524151354444,0.0069854169575969145,36935856.992328316,7585978.580608311,515293.88738877507,3907471.7396488776,1138236.7842410365,3037.180890505279,12700311.899535822,687273.4587882444,132297681.1997361,10850429.665863395,14236157.391350985,830741.7367547009,1230006.545930613,21896392.938349202,1535.3419962873054,593.8275855819937,0,34313.834523614816,2964.867059778963,515.8504551833328,823.9790786562058,949.5176447511546,7317642.5565586435,7033137.422457407,14043.177800396423,297.91257546003345,0,73.11152363272883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032957698524798728,0.0005280043224498073,0.00040931315313945556,0.0002468398010268507,0.0010426096111880562,0.0013761004228422834,0.0006286383534197472,0.00032072824613263044,0.0006431789953079553,0.00980799917171567,0.0007184433338684312,0.0006930054437433618,0.0008191288676336313
1720299531.698,0.03221481594187061,0.006019711191792204,0.0038651519520890784,0.002034771149738253,0.01554794931553703,0.007198409999999973,0.0057826839378238345,0.0019930358665244874,0.005022692398961822,0.0935656290704451,0.0048157593704627,0.003894282945873374,0.007307315398275448,29118135.1981352,7677281.023084426,503628.37422504794,7687514.053107569,1129261.5133330966,5371.803278688525,12834058.867375696,524084.4720496894,110038273.04412311,10991346.10621403,14274435.54950078,821761.4471452797,1238630.7599362906,14390452.214452215,2071.6014594848452,575.493071532693,0,49376.55789511061,3058.943533697632,521.2617034815017,835.3759154537869,987.1709306637006,7412083.048007576,7052048.111567211,13820.237422272468,449.92036321695986,0,73.98576641017304,0,0,0,0,0,0,0,0,0,0,74.98672720282664,0,0,0,0,0,0,0,0.004907509283852056,0.0006112803684885237,0.00047294348926701246,0.00031801909302614907,0.0016425943432138445,0.0013543212362385358,0.0007324493291662058,0.00038975409098466617,0.009633318576054355,0.010344659791688544,0.0007040939983607156,0.0007983412454812509,0.0008658235392025095
1720299536.698,0.03491260521411904,0.006165536069562727,0.005137668572250387,0.0025881226740355544,0.020149275129955607,0.006755895945076158,0.005739108073425208,0.0019932279395538616,0.0395004705839336,0.09413331211134683,0.004468045526966447,0.004288420358170177,0.007337731769099918,28933442.0784108,10137255.564302582,346598.2094703915,11776717.562882645,67523.92854517385,7254926.124579847,13124279.045546692,699426.6173546193,135632355.11353248,13236112.078425637,14583425.25409761,863059.9239120348,1872902.8917979442,14297280.191051692,2711.515064767766,736.3463128752742,0,62103.94765860472,2489.880569262676,533.2440625639309,685.115319568086,26992503.711287435,9302151.144926477,7204699.349876385,14442.609260462095,378.67021669994824,0,73.28419093966936,0,0,0,0,0,0,0,0,0,0,75.73404333998965,0,0,0,0,0,0,0,0.005439058898211833,0.000628741082419366,0.0006142057403671255,0.0004822358946099471,0.0027960178547791143,0.001304319905518048,0.0006753847182136249,0.0003635496242674639,0.010247222478391018,0.012369677153773382,0.0006685539855014908,0.000806814598303993,0.0009225469400154013
1720299541.698,0.039226628448512595,0.006504981589823412,0.005601215437242987,0.003527334389220212,0.02580685611637048,0.006905352514636575,0.005763710937216969,0.0017099111484910443,0.0392702785663784,0.09296681028898632,0.004301633208948488,0.0045128493781833225,0.007442067218369157,29284919.066361558,10137440.60973646,522601.84140616475,11700980.96337419,112858.05521595535,7265481.030562368,10226496.540231135,688280.165926361,161385340.51231846,10796479.91410933,14355234.726804031,640905.3506830084,1836276.044401789,21698639.67048055,3077.880951103,670.7667673496126,0,96863.60235753519,2786.7437738348876,593.558671158932,526.2655555963438,26765864.868294623,10917267.388386864,7091965.604888865,13932.725014848009,370.8599677670536,0,73.28287978816667,0,0,0,0,74.1948338948665,0,0,0,0,0,74.17199355341072,0,0,0,0,0,0,0,0.005660311467557031,0.0007222564088475189,0.0007294028861905599,0.0005189986528136375,0.0029312762868744756,0.001408407793320202,0.0007228382242009234,0.0003503253245631827,0.010181131643275844,0.010563128994931975,0.0006729142766710092,0.0008306102169128614,0.001013441580697784
1720299546.698,0.04401663628294537,0.006664653699906805,0.006813124723124631,0.004430957437309321,0.03362689086235283,0.006866651077644507,0.005587027436629778,0.001931228014599692,0.039828322802122146,0.09281938905312032,0.00403590880690543,0.004835923967353617,0.007388158367761106,28981843.238837063,7923946.76607642,534984.051978736,11654885.336836727,141483.00211108683,7319166.741816215,10076437.843627276,515125.94596570753,136184461.88019753,13120066.160068193,14380046.589739421,842957.8050818827,1835288.2510690729,21479645.104610093,3588.2945013979493,680.4489072652096,0,121654.50971827909,3028.875462169718,584.9339521599429,973.3484444119474,27103920.69465607,11065343.368577598,7104186.070029073,13838.083891961096,222.65709936942812,0,76.3466915191053,0,0,0,0,73.11674401999286,0,0,0,0,0,74.21903312314271,0,0,0,0,0,0,0,0.005536428434617136,0.0007712546003273054,0.0010052693364811717,0.0007158666067768564,0.0032671354921903627,0.0013760392632102586,0.0006466295914847793,0.00039599758067927255,0.010220009229184876,0.012537313803131979,0.0006364729263036565,0.0009123366737919951,0.0009788323621147143
1720299551.698,0.050439896198776854,0.007129395803397074,0.008171331220229137,0.00534708856070524,0.04020259613828181,0.006922087877854871,0.005659637909884838,0.0019328710784637815,0.03994433288883949,0.09457733834141088,0.003981580527151685,0.0052151669895664846,0.007673707947566231,21987481.598125022,7834858.258722965,346839.58705930266,11695593.078824501,144035.32775907626,7349327.730788041,10334752.668485325,690099.6272698897,137394726.8214987,10829144.64189553,14210679.372557418,845030.6962194059,2473444.825373545,21715309.920533195,4452.009874359825,797.8325925663592,0,134398.37839794403,2448.1191023853085,599.9377505996082,902.4842553660283,27344141.645368006,9130087.668282175,7020513.446472866,13905.476262419792,225.28187734897793,0,75.45779448067499,0,0,0,0,74.99221882495102,0,0,0,0,0,75.09395911632598,0,0,0,0,0,0,0,0.007168911085248556,0.0008260484597391661,0.000978623931369005,0.000727328664892129,0.003367254667376507,0.0012863071623727593,0.000618906297759626,0.00040136929752735003,0.01034285335776203,0.010839466097588051,0.0006063621560904759,0.0009625254743624541,0.0010735419570265276
1720299556.698,0.05810039980237151,0.0073467501625336645,0.009535321342418962,0.006250717920214534,0.04985252068566569,0.00690823927479329,0.005421516841155236,0.0016639841550812186,0.039279473911858244,0.09404184766155993,0.00386671606844201,0.0060299754481964165,0.0076806313702161445,28731534.028027315,7903259.960991919,345606.5360167626,11706116.991643455,170503.7091443261,7342220.999873344,10189724.187725632,683597.9990904958,134816722.87142208,13287659.355597192,14630453.400966713,869909.7127222983,1828074.3424729148,28378303.701042045,5097.650227547135,1370.309721268466,0,155536.68747704738,2519.8400492156265,591.4801444043321,894.0791268758527,26831796.165379375,9343421.580513611,7230161.548216352,14155.662754697965,221.5131685684928,0,76.08433175443484,0,0,0,0,73.93501805054152,0,0,0,0,0,73.83772285616426,0,0,0,0,0,0,0,0.007810302627681076,0.0008763440449818292,0.0011115235304500486,0.0006982037768753675,0.0036284752587120656,0.0012656947376352811,0.0006659125988248962,0.00036391803820698046,0.010284396249248309,0.009326154359990131,0.0006512160741666375,0.0010511868143255588,0.0010511793699104703
1720299561.698,0.062037544562043745,0.007860325039253716,0.011034106184132036,0.007576249147095931,0.06032268409773408,0.006980950588837682,0.0055010644504871154,0.001854240261322671,0.03932172128502276,0.09523573695594827,0.003987917684127637,0.006199300192874558,0.008015253366927075,29193343.065693427,7864834.506326775,354815.3798875612,11755095.696332961,201882.17173661917,7420423.377953332,10163620.896436226,508732.73966182355,136023311.13392988,10608326.668425217,7121179.562461957,868344.8451544817,2448586.7063024524,28829262.481751822,5826.027523783135,5108.986062654784,0,176346.4803711242,2471.8016238753567,737.606021861663,886.0367018783575,27072309.81370104,8947021.04985492,7042937.734970819,894.3556897994833,890.9351266109591,0,75.66269511406668,0,0,0,0,73.7606021861663,0,0,0,0,0,74.24459388424658,0,0,0,0,0,0,0,0.008233242299195394,0.0010509774073142206,0.0011137096306891312,0.0008265317019821513,0.00444401393952163,0.0012214910542546183,0.0006604983555326236,0.0003397380242536593,0.010325875390774706,0.011072758419214184,0.0006492672317170471,0.0010651225891730963,0.0010057612985476493
